#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
   4997      3.44e+00    3.13e+00      1.31e-02    1.28e-02      1.09e-01    9.88e-02    1.0e-03
   5016      8.13e-01    7.85e-01      4.53e-03    4.29e-03      9.83e-02    9.49e-02    6.7e-05
   5035      6.80e-01    7.55e-01      2.21e-03    1.78e-03      8.23e-02    9.14e-02    6.7e-05
   5054      7.04e-01    7.92e-01      4.15e-04    5.18e-04      8.53e-02    9.60e-02    6.7e-05
   5073      7.40e-01    7.78e-01      3.37e-04    6.47e-04      8.96e-02    9.43e-02    6.7e-05
   5092      7.20e-01    7.75e-01      4.45e-04    5.39e-04      8.72e-02    9.38e-02    6.7e-05
   5111      7.25e-01    8.16e-01      2.66e-04    5.35e-04      8.77e-02    9.88e-02    6.7e-05
   5130      7.14e-01    7.90e-01      5.72e-04    5.52e-04      8.64e-02    9.57e-02    6.7e-05
   5149      6.85e-01    8.28e-01      2.86e-04    5.08e-04      8.30e-02    1.00e-01    6.7e-05
   5168      6.90e-01    7.51e-01      2.26e-04    5.21e-04      8.36e-02    9.09e-02    6.7e-05
   5187      7.19e-01    7.51e-01      1.34e-04    4.28e-04      8.70e-02    9.09e-02    6.7e-05
   5206      7.81e-01    8.19e-01      6.98e-04    6.58e-04      9.45e-02    9.92e-02    6.7e-05
   5225      7.67e-01    7.85e-01      6.15e-04    5.86e-04      9.29e-02    9.51e-02    6.7e-05
   5244      7.04e-01    7.57e-01      3.07e-05    4.91e-04      8.52e-02    9.17e-02    6.7e-05
   5263      8.16e-01    8.03e-01      2.27e-04    6.78e-04      9.89e-02    9.73e-02    6.7e-05
   5282      6.48e-01    7.43e-01      4.86e-05    5.34e-04      7.85e-02    9.00e-02    6.7e-05
   5301      6.35e-01    7.93e-01      3.31e-04    5.79e-04      7.69e-02    9.60e-02    6.7e-05
   5320      6.80e-01    7.67e-01      4.99e-04    5.94e-04      8.24e-02    9.29e-02    6.7e-05
   5339      7.52e-01    8.00e-01      9.08e-04    4.29e-04      9.11e-02    9.69e-02    6.7e-05
   5358      6.57e-01    7.75e-01      1.77e-04    3.25e-04      7.96e-02    9.38e-02    6.7e-05
   5377      6.86e-01    7.79e-01      5.07e-04    5.10e-04      8.31e-02    9.43e-02    6.7e-05
   5396      7.13e-01    8.11e-01      6.51e-04    5.91e-04      8.63e-02    9.82e-02    6.7e-05
   5415      7.90e-01    7.78e-01      8.29e-05    4.17e-04      9.57e-02    9.43e-02    6.7e-05
   5434      6.85e-01    8.13e-01      3.13e-04    5.09e-04      8.29e-02    9.85e-02    6.7e-05
   5453      7.04e-01    8.01e-01      5.69e-04    4.32e-04      8.53e-02    9.70e-02    6.7e-05
   5472      8.84e-01    7.64e-01      3.73e-05    6.05e-04      1.07e-01    9.25e-02    6.7e-05
   5491      8.05e-01    8.25e-01      3.96e-04    6.30e-04      9.75e-02    9.99e-02    6.7e-05
   5510      6.90e-01    8.17e-01      1.67e-04    6.42e-04      8.36e-02    9.89e-02    6.7e-05
   5529      8.82e-01    7.73e-01      1.63e-04    5.90e-04      1.07e-01    9.36e-02    6.7e-05
   5548      7.71e-01    7.85e-01      1.46e-04    4.86e-04      9.34e-02    9.50e-02    6.7e-05
   5567      7.81e-01    7.89e-01      1.03e-03    4.04e-04      9.46e-02    9.56e-02    6.7e-05
   5586      7.68e-01    7.94e-01      2.00e-04    6.03e-04      9.30e-02    9.61e-02    6.7e-05
   5605      7.19e-01    7.78e-01      3.22e-04    5.94e-04      8.71e-02    9.42e-02    6.7e-05
   5624      8.86e-01    8.04e-01      4.44e-04    7.55e-04      1.07e-01    9.74e-02    6.7e-05
   5643      7.40e-01    7.91e-01      3.96e-04    5.42e-04      8.97e-02    9.58e-02    6.7e-05
   5662      7.20e-01    7.93e-01      2.95e-04    4.41e-04      8.72e-02    9.60e-02    6.7e-05
   5681      7.23e-01    7.68e-01      4.13e-05    5.21e-04      8.76e-02    9.30e-02    6.7e-05
   5700      8.05e-01    7.75e-01      7.14e-04    5.86e-04      9.75e-02    9.39e-02    6.7e-05
   5719      6.86e-01    7.90e-01      2.69e-04    5.34e-04      8.30e-02    9.57e-02    6.7e-05
   5738      6.35e-01    7.92e-01      4.82e-04    5.91e-04      7.69e-02    9.59e-02    6.7e-05
   5757      7.40e-01    7.94e-01      2.57e-04    4.62e-04      8.97e-02    9.62e-02    6.7e-05
   5776      7.90e-01    8.21e-01      1.31e-04    7.96e-04      9.57e-02    9.95e-02    6.7e-05
   5795      7.52e-01    7.68e-01      7.03e-04    5.69e-04      9.11e-02    9.30e-02    6.7e-05
   5814      6.85e-01    7.81e-01      3.76e-04    4.87e-04      8.30e-02    9.46e-02    6.7e-05
   5833      7.68e-01    7.83e-01      1.30e-04    5.47e-04      9.30e-02    9.48e-02    6.7e-05
   5852      8.82e-01    7.89e-01      2.60e-04    6.26e-04      1.07e-01    9.56e-02    6.7e-05
   5871      7.19e-01    8.12e-01      4.60e-04    5.17e-04      8.71e-02    9.83e-02    6.7e-05
   5890      7.20e-01    7.89e-01      5.31e-05    7.23e-04      8.72e-02    9.56e-02    6.7e-05
   5909      7.67e-01    7.87e-01      4.87e-04    5.30e-04      9.29e-02    9.53e-02    6.7e-05
   5928      8.83e-01    7.85e-01      5.21e-04    6.28e-04      1.07e-01    9.51e-02    6.7e-05
   5947      8.87e-01    7.90e-01      3.66e-04    4.75e-04      1.07e-01    9.56e-02    6.7e-05
   5966      7.04e-01    7.52e-01      4.53e-06    5.14e-04      8.52e-02    9.11e-02    6.7e-05
   5985      7.04e-01    7.96e-01      2.21e-04    6.58e-04      8.53e-02    9.64e-02    6.7e-05
   6004      6.80e-01    8.07e-01      1.86e-04    6.68e-04      8.23e-02    9.77e-02    6.7e-05
   6023      7.71e-01    7.90e-01      2.59e-04    4.75e-04      9.34e-02    9.56e-02    6.7e-05
   6042      6.90e-01    7.68e-01      1.73e-04    4.72e-04      8.36e-02    9.30e-02    6.7e-05
   6061      6.57e-01    8.00e-01      6.91e-04    8.05e-04      7.95e-02    9.68e-02    6.7e-05
   6080      7.80e-01    7.69e-01      1.10e-03    6.14e-04      9.44e-02    9.31e-02    6.7e-05
   6099      6.47e-01    8.02e-01      5.31e-05    5.78e-04      7.83e-02    9.71e-02    6.7e-05
   6118      8.16e-01    7.73e-01      6.06e-05    4.85e-04      9.89e-02    9.36e-02    6.7e-05
   6137      7.13e-01    7.64e-01      5.30e-04    6.26e-04      8.63e-02    9.25e-02    6.7e-05
   6156      7.23e-01    7.80e-01      3.38e-04    5.46e-04      8.75e-02    9.45e-02    6.7e-05
   6175      8.84e-01    7.76e-01      6.64e-04    6.55e-04      1.07e-01    9.40e-02    6.7e-05
   6194      7.67e-01    8.26e-01      3.76e-04    7.97e-04      9.29e-02    1.00e-01    6.7e-05
   6213      8.82e-01    7.80e-01      1.13e-04    6.90e-04      1.07e-01    9.44e-02    6.7e-05
   6232      7.90e-01    8.16e-01      6.20e-04    6.33e-04      9.56e-02    9.88e-02    6.7e-05
   6251      6.86e-01    7.68e-01      9.32e-05    5.38e-04      8.31e-02    9.31e-02    6.7e-05
   6270      8.86e-01    7.93e-01      2.57e-04    3.81e-04      1.07e-01    9.61e-02    6.7e-05
   6289      6.47e-01    7.88e-01      1.83e-04    6.05e-04      7.84e-02    9.54e-02    6.7e-05
   6308      7.81e-01    8.25e-01      7.02e-04    6.79e-04      9.46e-02    9.99e-02    6.7e-05
   6327      6.79e-01    7.93e-01      2.18e-04    5.28e-04      8.23e-02    9.60e-02    6.7e-05
   6346      8.05e-01    7.63e-01      7.54e-05    6.07e-04      9.75e-02    9.24e-02    6.7e-05
   6365      7.05e-01    8.00e-01      7.96e-04    6.80e-04      8.54e-02    9.69e-02    6.7e-05
   6384      7.40e-01    7.80e-01      2.97e-04    5.53e-04      8.96e-02    9.45e-02    6.7e-05
   6403      7.13e-01    7.96e-01      5.95e-04    5.27e-04      8.63e-02    9.64e-02    6.7e-05
   6422      6.90e-01    7.84e-01      8.59e-05    4.07e-04      8.36e-02    9.50e-02    6.7e-05
   6441      7.05e-01    7.83e-01      7.82e-04    6.34e-04      8.53e-02    9.48e-02    6.7e-05
   6460      6.35e-01    8.02e-01      1.49e-04    6.04e-04      7.69e-02    9.72e-02    6.7e-05
   6479      7.23e-01    7.89e-01      2.34e-04    5.14e-04      8.75e-02    9.55e-02    6.7e-05
   6498      7.69e-01    7.59e-01      2.23e-04    6.30e-04      9.31e-02    9.20e-02    6.7e-05
   6517      7.71e-01    7.72e-01      2.30e-04    5.63e-04      9.34e-02    9.35e-02    6.7e-05
   6536      6.57e-01    7.94e-01      6.13e-04    5.19e-04      7.95e-02    9.62e-02    6.7e-05
   6555      7.20e-01    8.18e-01      3.29e-04    5.13e-04      8.72e-02    9.91e-02    6.7e-05
   6574      7.19e-01    8.18e-01      3.67e-05    7.41e-04      8.71e-02    9.90e-02    6.7e-05
   6593      8.16e-01    7.83e-01      6.56e-04    7.61e-04      9.88e-02    9.48e-02    6.7e-05
   6612      6.85e-01    7.72e-01      2.62e-04    5.64e-04      8.30e-02    9.35e-02    6.7e-05
   6631      7.52e-01    7.83e-01      1.30e-03    4.89e-04      9.11e-02    9.48e-02    6.7e-05
   6650      6.80e-01    7.64e-01      1.89e-04    6.48e-04      8.23e-02    9.25e-02    6.7e-05
   6669      6.57e-01    7.79e-01      8.26e-04    5.46e-04      7.95e-02    9.43e-02    6.7e-05
   6688      6.86e-01    7.52e-01      1.90e-04    6.10e-04      8.30e-02    9.11e-02    6.7e-05
   6707      7.05e-01    8.25e-01      2.20e-04    8.14e-04      8.53e-02    1.00e-01    6.7e-05
   6726      7.23e-01    7.79e-01      1.69e-04    5.13e-04      8.75e-02    9.44e-02    6.7e-05
   6745      7.52e-01    7.69e-01      1.05e-03    6.48e-04      9.11e-02    9.32e-02    6.7e-05
   6764      6.47e-01    7.62e-01      6.96e-04    7.90e-04      7.83e-02    9.22e-02    6.7e-05
   6783      7.90e-01    7.56e-01      1.96e-04    3.84e-04      9.56e-02    9.15e-02    6.7e-05
   6802      7.68e-01    7.82e-01      3.06e-04    5.48e-04      9.30e-02    9.47e-02    6.7e-05
   6821      6.35e-01    7.78e-01      1.88e-04    4.53e-04      7.68e-02    9.43e-02    6.7e-05
   6840      7.21e-01    8.00e-01      2.82e-04    4.37e-04      8.74e-02    9.69e-02    6.7e-05
   6859      7.71e-01    8.11e-01      2.61e-04    7.54e-04      9.34e-02    9.83e-02    6.7e-05
   6878      8.83e-01    7.62e-01      4.79e-04    5.45e-04      1.07e-01    9.23e-02    6.7e-05
   6897      7.20e-01    8.01e-01      3.88e-04    4.47e-04      8.71e-02    9.71e-02    6.7e-05
   6916      7.12e-01    7.97e-01      4.08e-04    5.74e-04      8.63e-02    9.65e-02    6.7e-05
   6935      8.05e-01    8.08e-01      3.39e-04    5.98e-04      9.75e-02    9.78e-02    6.7e-05
   6954      8.86e-01    7.75e-01      1.82e-05    6.19e-04      1.07e-01    9.39e-02    6.7e-05
   6973      7.40e-01    8.07e-01      1.62e-04    5.80e-04      8.96e-02    9.77e-02    6.7e-05
   6992      7.66e-01    7.94e-01      1.03e-03    7.49e-04      9.28e-02    9.62e-02    6.7e-05
   7011      8.16e-01    7.44e-01      7.97e-04    7.21e-04      9.88e-02    9.02e-02    6.7e-05
   7030      8.84e-01    8.04e-01      6.75e-04    5.95e-04      1.07e-01    9.74e-02    6.7e-05
   7049      7.06e-01    8.38e-01      4.06e-04    6.31e-04      8.55e-02    1.02e-01    6.7e-05
   7068      6.87e-01    7.75e-01      1.27e-04    5.83e-04      8.32e-02    9.38e-02    6.7e-05
   7087      7.80e-01    7.74e-01      6.92e-04    6.96e-04      9.44e-02    9.37e-02    6.7e-05
   7106      6.90e-01    8.02e-01      6.85e-04    7.57e-04      8.35e-02    9.71e-02    6.7e-05
   7125      8.83e-01    7.78e-01      2.00e-04    7.68e-04      1.07e-01    9.42e-02    6.7e-05
   7144      8.06e-01    7.90e-01      4.64e-04    4.96e-04      9.76e-02    9.56e-02    6.7e-05
   7163      7.71e-01    7.83e-01      1.49e-04    6.15e-04      9.34e-02    9.49e-02    6.7e-05
   7182      7.68e-01    7.78e-01      9.07e-04    8.67e-04      9.30e-02    9.43e-02    6.7e-05
   7201      7.52e-01    7.82e-01      1.04e-03    5.70e-04      9.11e-02    9.47e-02    6.7e-05
   7220      7.12e-01    7.67e-01      3.95e-05    6.54e-04      8.62e-02    9.29e-02    6.7e-05
   7239      7.39e-01    7.70e-01      2.56e-04    4.90e-04      8.95e-02    9.33e-02    6.7e-05
   7258      7.90e-01    7.83e-01      1.87e-04    4.62e-04      9.57e-02    9.48e-02    6.7e-05
   7277      6.79e-01    7.83e-01      4.92e-04    6.11e-04      8.22e-02    9.48e-02    6.7e-05
   7296      7.66e-01    7.90e-01      6.92e-04    6.01e-04      9.28e-02    9.57e-02    6.7e-05
   7315      8.16e-01    7.66e-01      2.80e-04    5.56e-04      9.88e-02    9.28e-02    6.7e-05
   7334      7.23e-01    7.82e-01      3.52e-04    4.96e-04      8.75e-02    9.47e-02    6.7e-05
   7353      8.82e-01    7.47e-01      2.04e-05    4.17e-04      1.07e-01    9.05e-02    6.7e-05
   7372      7.05e-01    8.04e-01      6.16e-04    5.75e-04      8.54e-02    9.74e-02    6.7e-05
   7391      7.05e-01    7.86e-01      3.93e-04    5.64e-04      8.54e-02    9.51e-02    6.7e-05
   7410      6.87e-01    7.81e-01      3.84e-04    4.20e-04      8.32e-02    9.45e-02    6.7e-05
   7429      6.46e-01    7.95e-01      1.33e-04    3.72e-04      7.82e-02    9.62e-02    6.7e-05
   7448      7.79e-01    7.47e-01      1.43e-03    6.27e-04      9.44e-02    9.04e-02    6.7e-05
   7467      7.21e-01    7.35e-01      6.61e-04    6.52e-04      8.73e-02    8.90e-02    6.7e-05
   7486      8.85e-01    7.93e-01      4.43e-04    6.80e-04      1.07e-01    9.60e-02    6.7e-05
   7505      6.90e-01    7.75e-01      1.50e-05    6.08e-04      8.35e-02    9.38e-02    6.7e-05
   7524      6.84e-01    8.09e-01      4.73e-04    7.24e-04      8.29e-02    9.80e-02    6.7e-05
   7543      6.34e-01    7.87e-01      1.93e-04    5.47e-04      7.68e-02    9.53e-02    6.7e-05
   7562      7.20e-01    8.31e-01      8.27e-04    7.28e-04      8.71e-02    1.01e-01    6.7e-05
   7581      6.56e-01    7.57e-01      3.41e-04    4.28e-04      7.95e-02    9.17e-02    6.7e-05
   7600      7.19e-01    7.92e-01      5.62e-04    5.91e-04      8.71e-02    9.59e-02    6.7e-05
   7619      8.83e-01    8.14e-01      3.82e-04    6.35e-04      1.07e-01    9.86e-02    6.7e-05
   7638      7.52e-01    8.19e-01      1.34e-03    6.63e-04      9.11e-02    9.92e-02    6.7e-05
   7657      6.56e-01    7.46e-01      6.17e-04    4.31e-04      7.95e-02    9.04e-02    6.7e-05
   7676      8.16e-01    7.85e-01      7.88e-04    8.29e-04      9.88e-02    9.51e-02    6.7e-05
   7695      7.23e-01    8.05e-01      5.88e-04    6.28e-04      8.75e-02    9.75e-02    6.7e-05
   7714      6.34e-01    7.94e-01      2.20e-04    5.25e-04      7.68e-02    9.61e-02    6.7e-05
   7733      7.03e-01    7.45e-01      1.33e-04    7.68e-04      8.51e-02    9.02e-02    6.7e-05
   7752      6.86e-01    7.88e-01      2.76e-04    4.53e-04      8.31e-02    9.54e-02    6.7e-05
   7771      8.85e-01    8.04e-01      3.85e-04    5.65e-04      1.07e-01    9.74e-02    6.7e-05
   7790      7.19e-01    7.82e-01      5.63e-04    4.96e-04      8.71e-02    9.47e-02    6.7e-05
   7809      7.71e-01    7.85e-01      2.45e-04    4.34e-04      9.33e-02    9.51e-02    6.7e-05
   7828      7.79e-01    7.81e-01      9.72e-04    5.99e-04      9.43e-02    9.45e-02    6.7e-05
   7847      7.12e-01    7.99e-01      4.80e-04    4.99e-04      8.62e-02    9.67e-02    6.7e-05
   7866      6.90e-01    7.98e-01      2.94e-05    5.25e-04      8.35e-02    9.66e-02    6.7e-05
   7885      7.40e-01    7.98e-01      4.92e-04    5.23e-04      8.96e-02    9.67e-02    6.7e-05
   7904      6.48e-01    7.90e-01      4.49e-04    6.72e-04      7.84e-02    9.56e-02    6.7e-05
   7923      8.83e-01    7.81e-01      1.03e-04    5.91e-04      1.07e-01    9.46e-02    6.7e-05
   7942      8.05e-01    8.42e-01      8.19e-04    9.69e-04      9.74e-02    1.02e-01    6.7e-05
   7961      7.04e-01    8.06e-01      2.72e-04    5.68e-04      8.52e-02    9.76e-02    6.7e-05
   7980      7.69e-01    7.98e-01      4.97e-05    5.49e-04      9.31e-02    9.66e-02    6.7e-05
   7999      7.65e-01    7.95e-01      7.30e-04    4.45e-04      9.27e-02    9.63e-02    6.7e-05
   8018      6.78e-01    7.44e-01      1.93e-04    5.38e-04      8.21e-02    9.01e-02    6.7e-05
   8037      7.89e-01    7.71e-01      7.27e-04    8.81e-04      9.56e-02    9.33e-02    6.7e-05
   8056      6.85e-01    7.58e-01      6.69e-04    6.30e-04      8.29e-02    9.18e-02    6.7e-05
   8075      6.45e-01    7.86e-01      7.11e-04    9.01e-04      7.81e-02    9.52e-02    6.7e-05
   8094      8.82e-01    7.90e-01      1.15e-03    9.06e-04      1.07e-01    9.56e-02    6.7e-05
   8113      7.40e-01    7.58e-01      5.83e-04    8.09e-04      8.96e-02    9.18e-02    6.7e-05
   8132      7.05e-01    8.16e-01      9.45e-04    5.74e-04      8.54e-02    9.88e-02    6.7e-05
   8151      7.19e-01    7.99e-01      9.29e-04    7.52e-04      8.71e-02    9.67e-02    6.7e-05
   8170      7.22e-01    7.61e-01      1.31e-04    4.90e-04      8.75e-02    9.22e-02    6.7e-05
   8189      6.87e-01    7.75e-01      6.25e-04    5.36e-04      8.31e-02    9.38e-02    6.7e-05
   8208      7.89e-01    7.62e-01      2.52e-04    5.19e-04      9.56e-02    9.22e-02    6.7e-05
   8227      6.78e-01    8.10e-01      2.87e-04    6.78e-04      8.21e-02    9.81e-02    6.7e-05
   8246      7.68e-01    7.96e-01      6.38e-06    6.98e-04      9.30e-02    9.63e-02    6.7e-05
   8265      7.66e-01    8.02e-01      4.88e-04    4.83e-04      9.28e-02    9.71e-02    6.7e-05
   8284      8.84e-01    7.83e-01      7.07e-04    7.51e-04      1.07e-01    9.48e-02    6.7e-05
   8303      7.71e-01    7.68e-01      7.71e-06    4.82e-04      9.33e-02    9.30e-02    6.7e-05
   8322      7.11e-01    7.96e-01      3.34e-04    5.11e-04      8.61e-02    9.64e-02    6.7e-05
   8341      6.56e-01    7.72e-01      4.52e-04    5.41e-04      7.95e-02    9.35e-02    6.7e-05
   8360      7.04e-01    7.88e-01      7.47e-04    6.57e-04      8.53e-02    9.54e-02    6.7e-05
   8379      7.19e-01    7.95e-01      3.92e-04    4.63e-04      8.70e-02    9.63e-02    6.7e-05
   8398      7.79e-01    7.98e-01      1.50e-03    8.15e-04      9.43e-02    9.66e-02    6.7e-05
   8417      6.34e-01    7.74e-01      1.20e-04    5.54e-04      7.68e-02    9.37e-02    6.7e-05
   8436      6.86e-01    7.82e-01      1.30e-04    5.59e-04      8.31e-02    9.48e-02    6.7e-05
   8455      8.04e-01    7.61e-01      3.71e-04    5.72e-04      9.74e-02    9.22e-02    6.7e-05
   8474      8.82e-01    7.71e-01      3.01e-04    6.34e-04      1.07e-01    9.33e-02    6.7e-05
   8493      7.51e-01    7.79e-01      5.16e-04    6.60e-04      9.10e-02    9.44e-02    6.7e-05
   8512      8.16e-01    8.17e-01      5.35e-04    7.12e-04      9.88e-02    9.89e-02    6.7e-05
   8531      6.89e-01    7.78e-01      4.88e-04    7.98e-04      8.35e-02    9.42e-02    6.7e-05
   8550      7.39e-01    7.80e-01      2.90e-04    5.94e-04      8.95e-02    9.44e-02    6.7e-05
   8569      8.04e-01    8.08e-01      9.36e-04    9.60e-04      9.74e-02    9.79e-02    6.7e-05
   8588      6.34e-01    7.56e-01      6.86e-04    7.72e-04      7.68e-02    9.16e-02    6.7e-05
   8607      7.70e-01    8.09e-01      6.59e-04    9.93e-04      9.32e-02    9.80e-02    6.7e-05
   8626      7.11e-01    7.70e-01      5.98e-04    6.04e-04      8.61e-02    9.33e-02    6.7e-05
   8645      6.85e-01    7.94e-01      6.99e-05    5.59e-04      8.30e-02    9.62e-02    6.7e-05
   8664      6.77e-01    8.22e-01      4.81e-04    9.63e-04      8.20e-02    9.95e-02    6.7e-05
   8683      7.51e-01    7.86e-01      2.11e-03    9.68e-04      9.10e-02    9.52e-02    6.7e-05
   8702      6.87e-01    8.03e-01      4.41e-04    6.74e-04      8.31e-02    9.73e-02    6.7e-05
   8721      7.20e-01    7.76e-01      4.41e-04    6.91e-04      8.71e-02    9.39e-02    6.7e-05
   8740      7.04e-01    7.59e-01      1.36e-04    1.11e-03      8.52e-02    9.19e-02    6.7e-05
   8759      7.21e-01    7.78e-01      1.23e-04    5.48e-04      8.73e-02    9.42e-02    6.7e-05
   8778      8.81e-01    7.98e-01      3.20e-04    5.19e-04      1.07e-01    9.67e-02    6.7e-05
   8797      8.82e-01    7.39e-01      2.40e-04    5.47e-04      1.07e-01    8.94e-02    6.7e-05
   8816      7.79e-01    7.59e-01      4.53e-04    5.39e-04      9.44e-02    9.19e-02    6.7e-05
   8835      7.03e-01    7.73e-01      1.05e-04    6.54e-04      8.52e-02    9.36e-02    6.7e-05
   8854      7.21e-01    7.79e-01      1.08e-03    1.38e-03      8.73e-02    9.43e-02    6.7e-05
   8873      6.88e-01    7.87e-01      3.42e-04    6.72e-04      8.33e-02    9.54e-02    6.7e-05
   8892      6.44e-01    7.94e-01      3.21e-04    7.19e-04      7.80e-02    9.62e-02    6.7e-05
   8911      8.85e-01    7.70e-01      1.06e-03    9.20e-04      1.07e-01    9.32e-02    6.7e-05
   8930      7.66e-01    7.47e-01      7.73e-04    4.35e-04      9.27e-02    9.05e-02    6.7e-05
   8949      6.55e-01    7.73e-01      4.50e-04    1.05e-03      7.93e-02    9.36e-02    6.7e-05
   8968      8.15e-01    7.56e-01      4.91e-04    8.77e-04      9.87e-02    9.15e-02    6.7e-05
   8987      7.89e-01    7.61e-01      9.46e-04    1.13e-03      9.55e-02    9.22e-02    6.7e-05
   9006      7.68e-01    8.01e-01      1.10e-03    1.04e-03      9.30e-02    9.70e-02    6.7e-05
   9025      7.39e-01    8.26e-01      4.72e-04    7.43e-04      8.95e-02    1.00e-01    6.7e-05
   9044      7.05e-01    7.86e-01      9.79e-04    8.48e-04      8.53e-02    9.52e-02    6.7e-05
   9063      7.19e-01    7.88e-01      4.63e-04    4.01e-04      8.71e-02    9.54e-02    6.7e-05
   9082      7.77e-01    7.99e-01      1.00e-04    1.02e-03      9.41e-02    9.68e-02    6.7e-05
   9101      6.86e-01    7.79e-01      6.39e-04    6.67e-04      8.31e-02    9.43e-02    6.7e-05
   9120      7.70e-01    7.82e-01      2.94e-04    5.56e-04      9.32e-02    9.47e-02    6.7e-05
   9139      6.77e-01    7.85e-01      1.01e-03    1.37e-03      8.20e-02    9.50e-02    6.7e-05
   9158      7.70e-01    7.84e-01      2.19e-04    3.98e-04      9.32e-02    9.50e-02    6.7e-05
   9177      7.05e-01    7.81e-01      1.09e-03    5.30e-04      8.53e-02    9.46e-02    6.7e-05
   9196      7.19e-01    7.81e-01      1.93e-04    4.00e-04      8.71e-02    9.46e-02    6.7e-05
   9215      8.82e-01    7.78e-01      7.81e-04    7.76e-04      1.07e-01    9.42e-02    6.7e-05
   9234      7.10e-01    8.32e-01      1.01e-04    7.18e-04      8.60e-02    1.01e-01    6.7e-05
   9253      6.33e-01    7.93e-01      8.17e-04    1.00e-03      7.67e-02    9.60e-02    6.7e-05
   9272      8.85e-01    7.85e-01      2.02e-04    7.36e-04      1.07e-01    9.50e-02    6.7e-05
   9291      6.88e-01    7.85e-01      1.02e-03    9.90e-04      8.33e-02    9.50e-02    6.7e-05
   9310      8.04e-01    7.61e-01      1.45e-03    1.28e-03      9.73e-02    9.22e-02    6.7e-05
   9329      6.43e-01    7.73e-01      9.33e-04    1.11e-03      7.78e-02    9.36e-02    6.7e-05
   9348      7.89e-01    7.84e-01      1.09e-03    1.10e-03      9.56e-02    9.50e-02    6.7e-05
   9367      7.20e-01    7.66e-01      2.11e-04    6.52e-04      8.73e-02    9.27e-02    6.7e-05
   9386      6.83e-01    7.60e-01      1.25e-04    4.07e-04      8.27e-02    9.20e-02    6.7e-05
   9405      7.51e-01    8.24e-01      1.91e-03    8.59e-04      9.10e-02    9.97e-02    6.7e-05
   9424      6.55e-01    7.80e-01      1.99e-03    1.62e-03      7.92e-02    9.44e-02    6.7e-05
   9443      8.16e-01    7.63e-01      5.02e-04    4.20e-04      9.88e-02    9.25e-02    6.7e-05
   9462      7.64e-01    7.97e-01      7.08e-04    5.44e-04      9.25e-02    9.66e-02    6.7e-05
   9481      8.79e-01    8.00e-01      3.19e-04    4.46e-04      1.06e-01    9.69e-02    6.7e-05
   9500      7.20e-01    8.00e-01      1.15e-03    1.12e-03      8.72e-02    9.69e-02    6.7e-05
   9519      7.64e-01    8.11e-01      1.39e-04    6.13e-04      9.25e-02    9.83e-02    6.7e-05
   9538      6.83e-01    7.64e-01      1.63e-03    1.47e-03      8.27e-02    9.25e-02    6.7e-05
   9557      6.55e-01    7.84e-01      1.20e-03    9.04e-04      7.93e-02    9.49e-02    6.7e-05
   9576      6.76e-01    7.66e-01      8.14e-05    7.12e-04      8.19e-02    9.28e-02    6.7e-05
   9595      6.33e-01    7.72e-01      2.12e-03    2.17e-03      7.67e-02    9.35e-02    6.7e-05
   9614      8.81e-01    8.11e-01      4.30e-04    5.82e-04      1.07e-01    9.82e-02    6.7e-05
   9633      6.86e-01    7.84e-01      1.46e-03    1.24e-03      8.31e-02    9.50e-02    6.7e-05
   9652      7.69e-01    7.68e-01      3.90e-04    6.96e-04      9.31e-02    9.30e-02    6.7e-05
   9671      8.04e-01    7.66e-01      9.08e-04    1.21e-03      9.74e-02    9.27e-02    6.7e-05
   9690      7.40e-01    7.93e-01      1.03e-03    8.92e-04      8.96e-02    9.61e-02    6.7e-05
   9709      7.79e-01    7.88e-01      3.80e-04    1.43e-03      9.43e-02    9.54e-02    6.7e-05
   9728      7.69e-01    8.12e-01      4.01e-04    6.95e-04      9.31e-02    9.84e-02    6.7e-05
   9747      7.04e-01    7.85e-01      1.30e-03    7.96e-04      8.53e-02    9.51e-02    6.7e-05
   9766      8.82e-01    7.73e-01      1.14e-03    1.40e-03      1.07e-01    9.36e-02    6.7e-05
   9785      6.90e-01    8.01e-01      7.33e-05    4.60e-04      8.36e-02    9.70e-02    6.7e-05
   9804      7.87e-01    7.64e-01      1.36e-04    3.15e-04      9.53e-02    9.25e-02    6.7e-05
   9823      8.15e-01    8.17e-01      3.80e-04    6.21e-04      9.86e-02    9.90e-02    6.7e-05
   9842      7.10e-01    7.97e-01      1.57e-04    6.94e-04      8.60e-02    9.65e-02    6.7e-05
   9861      7.20e-01    7.93e-01      1.15e-03    1.34e-03      8.72e-02    9.61e-02    6.7e-05
   9880      6.45e-01    7.70e-01      1.92e-04    5.99e-04      7.81e-02    9.32e-02    6.7e-05
   9899      7.17e-01    8.28e-01      1.40e-04    6.39e-04      8.68e-02    1.00e-01    6.7e-05
   9918      8.85e-01    7.88e-01      6.50e-04    1.04e-03      1.07e-01    9.54e-02    6.7e-05
   9937      7.51e-01    7.61e-01      1.39e-03    5.03e-04      9.09e-02    9.21e-02    6.7e-05
   9956      7.04e-01    7.77e-01      2.10e-03    1.98e-03      8.52e-02    9.41e-02    6.7e-05
   9975      6.74e-01    7.67e-01      3.77e-04    6.12e-04      8.16e-02    9.29e-02    6.7e-05
