epoch,lr_schedule,step,test_energy_mae,test_energy_rmse,test_forces_mae,test_forces_rmse,test_loss,train_energy_mae,train_energy_rmse,train_forces_mae,train_forces_rmse,train_loss,val_energy_mae,val_energy_rmse,val_forces_mae,val_forces_rmse,val_loss
35,,3419,,,,,,,,,,,0.11260274052619934,0.14817363023757935,0.06631891429424286,0.089134581387043,0.008085077628493309
,0.001,3420,,,,,,,,,,,,,,,
36,,3449,,,,,,0.14688590168952942,0.16902302205562592,0.057895805686712265,0.07750684767961502,0.006232925225049257,,,,,
36,,3499,,,,,,0.993693470954895,1.0005035400390625,0.06306798756122589,0.08259627968072891,0.016763998195528984,,,,,
36,,3514,,,,,,,,,,,0.10770654678344727,0.14179395139217377,0.06572578847408295,0.08833923190832138,0.007926836609840393
,0.001,3515,,,,,,,,,,,,,,,
37,,3549,,,,,,0.9545581936836243,0.9596246480941772,0.06434502452611923,0.08562025427818298,0.01646631397306919,,,,,
37,,3599,,,,,,0.38886579871177673,0.4005226194858551,0.06584499776363373,0.08664832264184952,0.009037037380039692,,,,,
37,,3609,,,,,,,,,,,0.10700620710849762,0.1424422264099121,0.06521754711866379,0.08765164017677307,0.007808878552168608
,0.001,3610,,,,,,,,,,,,,,,
38,,3649,,,,,,0.4552214741706848,0.4861012399196625,0.06989091634750366,0.10042758285999298,0.01234778668731451,,,,,
38,,3699,,,,,,0.8308879733085632,0.841041088104248,0.06635137647390366,0.08854082971811295,0.014834584668278694,,,,,
38,,3704,,,,,,,,,,,0.10142672806978226,0.13867506384849548,0.0646660178899765,0.08695826679468155,0.007678430527448654
,0.001,3705,,,,,,,,,,,,,,,
39,,3749,,,,,,1.3730273246765137,1.3793259859085083,0.06578949093818665,0.08810983598232269,0.02671111188828945,,,,,
39,,3799,,,,,,0.6435028314590454,0.6646196842193604,0.06409576535224915,0.08300431072711945,0.011238012462854385,,,,,
39,,3799,,,,,,,,,,,0.10167737305164337,0.14041578769683838,0.0643763467669487,0.08659370988607407,0.007620651740580797
,0.001,3800,,,,,,,,,,,,,,,
40,,3849,,,,,,0.5722390413284302,0.5802968144416809,0.05972130596637726,0.07864446938037872,0.009490545839071274,,,,,
40,,3894,,,,,,,,,,,0.09915830940008163,0.13460510969161987,0.06374034285545349,0.08571784198284149,0.007455258164554834
,0.001,3895,,,,,,,,,,,,,,,
41,,3899,,,,,,0.14343920350074768,0.16874510049819946,0.06521432846784592,0.08930514007806778,0.008180403150618076,,,,,
41,,3949,,,,,,0.39422735571861267,0.4035308063030243,0.05893699824810028,0.07660900056362152,0.007438621483743191,,,,,
41,,3989,,,,,,,,,,,0.0979934111237526,0.132235586643219,0.06316503137350082,0.08494404703378677,0.007318197283893824
,0.001,3990,,,,,,,,,,,,,,,
42,,3999,,,,,,0.5154760479927063,0.5207002758979797,0.058840978890657425,0.07749920338392258,0.00865735299885273,,,,,
42,,4049,,,,,,0.5607728958129883,0.5660975575447083,0.06050277501344681,0.07997099310159683,0.009536071680486202,,,,,
42,,4084,,,,,,,,,,,0.09704040735960007,0.1279057264328003,0.06248839944601059,0.08402448147535324,0.007153111044317484
,0.001,4085,,,,,,,,,,,,,,,
43,,4099,,,,,,1.017047643661499,1.0212233066558838,0.059234701097011566,0.07820180058479309,0.016483336687088013,,,,,
43,,4149,,,,,,0.04778628796339035,0.06022839993238449,0.06035955995321274,0.0796603262424469,0.006318583618849516,,,,,
43,,4179,,,,,,,,,,,0.09702679514884949,0.12595172226428986,0.062027495354413986,0.08341266214847565,0.007046732120215893
,0.001,4180,,,,,,,,,,,,,,,
44,,4199,,,,,,0.28764328360557556,0.30890804529190063,0.059662800282239914,0.08307158946990967,0.007786122150719166,,,,,
44,,4249,,,,,,0.44742077589035034,0.45516276359558105,0.05909505859017372,0.08123526722192764,0.008604908362030983,,,,,
44,,4274,,,,,,,,,,,0.09269794821739197,0.12047666311264038,0.061346642673015594,0.08249931782484055,0.0068832216784358025
,0.001,4275,,,,,,,,,,,,,,,
45,,4299,,,,,,0.535983145236969,0.5517677068710327,0.06276880204677582,0.08371497690677643,0.00998259149491787,,,,,
45,,4349,,,,,,0.18024063110351562,0.20342345535755157,0.06480086594820023,0.08640420436859131,0.007804840803146362,,,,,
45,,4369,,,,,,,,,,,0.09200594574213028,0.11961621046066284,0.060855381190776825,0.08184155821800232,0.006774140056222677
,0.001,4370,,,,,,,,,,,,,,,
46,,4399,,,,,,0.6307042837142944,0.6369203925132751,0.06018818914890289,0.07858466356992722,0.010170469991862774,,,,,
46,,4449,,,,,,0.07118824869394302,0.07896420359611511,0.06489943712949753,0.0866033285856247,0.007487487979233265,,,,,
46,,4464,,,,,,,,,,,0.08998987078666687,0.11863119155168533,0.060371968895196915,0.08119330555200577,0.006667162757366896
,0.001,4465,,,,,,,,,,,,,,,
47,,4499,,,,,,0.4965369701385498,0.504288375377655,0.06577549874782562,0.08626978099346161,0.00991111807525158,,,,,
47,,4549,,,,,,0.2050354927778244,0.24827688932418823,0.06011531874537468,0.07875437289476395,0.006756642833352089,,,,,
47,,4559,,,,,,,,,,,0.09076076745986938,0.12156473100185394,0.060196537524461746,0.08093105256557465,0.006632117088884115
,0.001,4560,,,,,,,,,,,,,,,
48,,4599,,,,,,0.07121358811855316,0.08126524090766907,0.06400079280138016,0.08432679623365402,0.007105938158929348,,,,,
48,,4649,,,,,,0.30609235167503357,0.31643542647361755,0.05863049253821373,0.07768189907073975,0.0069754463620483875,,,,,
48,,4654,,,,,,,,,,,0.08744673430919647,0.11711116880178452,0.05960170924663544,0.0801774263381958,0.006501284893602133
,0.001,4655,,,,,,,,,,,,,,,
49,,4699,,,,,,0.3510631322860718,0.3578331172466278,0.052961330860853195,0.06972913444042206,0.006093976087868214,,,,,
49,,4749,,,,,,0.15418609976768494,0.17018066346645355,0.05992933362722397,0.08069320023059845,0.006735893432050943,,,,,
49,,4749,,,,,,,,,,,0.08776170015335083,0.11504334211349487,0.05899548903107643,0.07939440757036209,0.006372786592692137
,0.001,4750,,,,,,,,,,,,,,,
50,,4799,,,,,,1.9388891458511353,1.9405156373977661,0.07545169442892075,0.0996621772646904,0.047489233314991,,,,,
50,,4844,,,,,,,,,,,0.09319712966680527,0.12014190107584,0.059065502136945724,0.07943695038557053,0.006391467992216349
,0.001,4845,,,,,,,,,,,,,,,
51,,4849,,,,,,0.06506885588169098,0.07958405464887619,0.0640573650598526,0.08539014309644699,0.007281898520886898,,,,,
51,,4899,,,,,,0.5124300718307495,0.5217769742012024,0.05539799481630325,0.07234161347150803,0.007903488352894783,,,,,
51,,4939,,,,,,,,,,,0.09199734032154083,0.11671943962574005,0.05866609513759613,0.07892636954784393,0.006303311791270971
,0.001,4940,,,,,,,,,,,,,,,
52,,4949,,,,,,0.3667777478694916,0.37867268919944763,0.051209744065999985,0.06667301058769226,0.00583476759493351,,,,,
52,,4999,,,,,,0.43727177381515503,0.46056467294692993,0.05587947741150856,0.07370805740356445,0.007499747909605503,,,,,
52,,5034,,,,,,,,,,,0.08838605880737305,0.11064422130584717,0.05789805203676224,0.07790189236402512,0.006130439229309559
,0.001,5035,,,,,,,,,,,,,,,
53,,5049,,,,,,0.312725692987442,0.3273644745349884,0.056005872786045074,0.07597585022449493,0.006786281242966652,,,,,
53,,5099,,,,,,0.15712659060955048,0.17427943646907806,0.05516551062464714,0.07201363891363144,0.005437837447971106,,,,,
