Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
30.2500        -657.085     -661.075        3.990   296.8
30.3000        -656.998     -660.909        3.911   290.9
30.3500        -657.106     -661.068        3.961   294.7
30.4000        -656.970     -661.215        4.245   315.8
30.4500        -657.287     -661.030        3.744   278.5
30.5000        -657.650     -661.267        3.617   269.1
30.5500        -657.344     -661.325        3.981   296.2
30.6000        -656.946     -661.227        4.281   318.5
30.6500        -657.357     -661.447        4.089   304.2
30.7000        -656.817     -661.229        4.412   328.2
30.7500        -657.135     -660.863        3.728   277.3
30.8000        -657.574     -661.304        3.730   277.5
30.8500        -657.716     -661.060        3.344   248.7
30.9000        -657.242     -660.957        3.715   276.4
30.9500        -657.447     -661.272        3.826   284.6
31.0000        -657.095     -661.250        4.155   309.1
31.0500        -657.682     -661.430        3.747   278.8
31.1000        -657.306     -661.390        4.084   303.8
31.1500        -656.877     -660.979        4.101   305.1
31.2000        -657.013     -661.114        4.101   305.0
31.2500        -656.788     -661.075        4.287   318.9
31.3000        -656.791     -661.073        4.283   318.6
31.3500        -656.702     -660.650        3.948   293.7
31.4000        -657.227     -660.899        3.671   273.1
31.4500        -657.130     -660.744        3.614   268.9
31.5000        -657.039     -660.876        3.838   285.5
31.5500        -656.875     -661.076        4.201   312.5
31.6000        -657.127     -660.948        3.822   284.3
31.6500        -657.314     -661.259        3.945   293.5
31.7000        -657.290     -661.114        3.825   284.5
31.7500        -657.056     -660.828        3.771   280.5
31.8000        -657.139     -660.732        3.593   267.2
31.8500        -657.085     -661.327        4.242   315.6
31.9000        -656.895     -660.754        3.860   287.1
31.9500        -656.888     -660.377        3.489   259.6
32.0000        -656.201     -660.993        4.792   356.5
32.0500        -656.318     -660.812        4.495   334.3
32.1000        -656.471     -660.639        4.168   310.1
32.1500        -656.966     -660.624        3.658   272.1
32.2000        -656.441     -661.191        4.750   353.4
32.2500        -657.119     -660.887        3.767   280.2
32.3000        -656.753     -660.371        3.617   269.1
32.3500        -656.904     -661.046        4.142   308.1
32.4000        -657.253     -661.018        3.765   280.1
32.4500        -657.409     -661.118        3.709   275.9
32.5000        -657.057     -660.972        3.915   291.2
32.5500        -656.444     -660.693        4.249   316.1
32.6000        -657.035     -661.067        4.032   300.0
32.6500        -657.215     -661.331        4.117   306.2
32.7000        -657.043     -660.974        3.931   292.4
32.7500        -657.587     -661.554        3.968   295.1
32.8000        -657.375     -661.265        3.889   289.3
32.8500        -657.133     -660.554        3.421   254.5
32.9000        -657.232     -661.454        4.222   314.0
32.9500        -657.508     -661.219        3.711   276.1
33.0000        -656.890     -660.604        3.714   276.3
33.0500        -657.030     -661.115        4.085   303.9
33.1000        -657.278     -661.196        3.918   291.4
33.1500        -657.008     -661.040        4.032   299.9
33.2000        -656.979     -660.653        3.675   273.4
33.2500        -657.651     -661.178        3.527   262.4
33.3000        -657.923     -661.170        3.247   241.5
33.3500        -657.352     -660.748        3.397   252.7
33.4000        -658.082     -661.475        3.392   252.3
33.4500        -657.906     -661.379        3.473   258.3
33.5000        -658.037     -661.373        3.336   248.2
33.5500        -657.968     -661.702        3.734   277.8
33.6000        -657.898     -661.311        3.413   253.9
33.6500        -657.436     -661.280        3.844   286.0
33.7000        -657.236     -661.117        3.881   288.7
33.7500        -657.495     -661.432        3.937   292.9
33.8000        -656.781     -660.848        4.068   302.6
33.8500        -656.658     -660.777        4.119   306.4
33.9000        -657.436     -661.090        3.654   271.8
33.9500        -656.586     -660.790        4.204   312.7
34.0000        -657.008     -661.172        4.163   309.7
34.0500        -657.136     -660.805        3.669   272.9
34.1000        -657.254     -661.416        4.162   309.6
34.1500        -657.136     -660.956        3.821   284.2
34.2000        -656.880     -660.887        4.007   298.1
34.2500        -656.410     -661.332        4.923   366.2
34.3000        -656.628     -661.185        4.558   339.0
34.3500        -656.302     -661.121        4.819   358.5
34.4000        -656.439     -661.172        4.734   352.1
34.4500        -656.407     -660.595        4.188   311.6
34.5000        -655.977     -660.379        4.402   327.5
34.5500        -656.301     -660.266        3.965   294.9
34.6000        -657.090     -660.805        3.715   276.4
34.6500        -656.974     -661.180        4.205   312.8
34.7000        -657.392     -661.383        3.992   296.9
34.7500        -657.051     -660.893        3.841   285.8
34.8000        -657.401     -661.216        3.814   283.7
34.8500        -657.672     -661.373        3.701   275.3
34.9000        -657.544     -661.573        4.029   299.7
34.9500        -657.341     -661.187        3.846   286.1
35.0000        -656.927     -660.741        3.814   283.7
35.0500        -656.773     -661.178        4.405   327.7
35.1000        -657.227     -661.086        3.860   287.1
35.1500        -657.603     -661.206        3.602   268.0
35.2000        -657.159     -660.929        3.771   280.5
35.2500        -656.702     -660.762        4.061   302.1
35.3000        -656.481     -661.292        4.811   357.9
35.3500        -656.358     -660.873        4.515   335.8
35.4000        -656.463     -660.721        4.258   316.7
35.4500        -656.565     -661.102        4.537   337.5
35.5000        -656.680     -660.748        4.068   302.6
35.5500        -656.484     -660.493        4.009   298.2
35.6000        -657.557     -660.928        3.371   250.8
35.6500        -657.025     -660.895        3.869   287.8
35.7000        -656.655     -660.975        4.319   321.3
35.7500        -656.648     -660.653        4.005   297.9
35.8000        -656.731     -660.436        3.704   275.6
35.8500        -656.813     -661.237        4.423   329.0
35.9000        -656.729     -660.657        3.928   292.2
35.9500        -657.179     -661.152        3.973   295.6
36.0000        -657.136     -661.325        4.189   311.6
36.0500        -657.662     -661.483        3.821   284.3
36.1000        -657.076     -660.882        3.806   283.1
36.1500        -656.278     -660.872        4.594   341.7
36.2000        -656.052     -660.858        4.807   357.5
36.2500        -656.317     -660.269        3.952   294.0
36.3000        -656.381     -660.025        3.644   271.0
36.3500        -656.467     -661.026        4.559   339.1
36.4000        -656.485     -660.741        4.256   316.6
36.4500        -656.495     -661.298        4.802   357.2
36.5000        -655.873     -660.350        4.477   333.0
36.5500        -657.276     -661.490        4.214   313.5
36.6000        -657.605     -661.557        3.952   294.0
36.6500        -656.841     -660.275        3.434   255.5
36.7000        -656.889     -660.895        4.005   297.9
36.7500        -657.161     -660.936        3.776   280.9
36.8000        -656.965     -660.855        3.890   289.4
36.8500        -656.596     -660.821        4.225   314.3
36.9000        -656.617     -661.121        4.504   335.0
36.9500        -656.346     -660.711        4.365   324.7
37.0000        -656.419     -660.723        4.305   320.2
37.0500        -656.508     -660.594        4.086   303.9
37.1000        -657.009     -660.975        3.966   295.0
37.1500        -656.836     -660.621        3.785   281.5
37.2000        -656.399     -660.564        4.165   309.8
37.2500        -656.685     -660.705        4.020   299.0
37.3000        -656.974     -661.012        4.038   300.4
37.3500        -657.176     -661.177        4.001   297.7
37.4000        -657.103     -660.866        3.763   279.9
37.4500        -657.488     -661.688        4.200   312.4
37.5000        -656.690     -660.752        4.062   302.2
37.5500        -657.123     -660.805        3.682   273.9
37.6000        -657.092     -660.861        3.768   280.3
37.6500        -656.762     -660.797        4.035   300.2
37.7000        -656.360     -660.588        4.228   314.5
37.7500        -656.346     -661.166        4.820   358.6
37.8000        -656.880     -660.779        3.899   290.1
37.8500        -656.846     -660.732        3.886   289.1
37.9000        -657.417     -661.209        3.792   282.1
37.9500        -656.768     -660.799        4.031   299.9
38.0000        -657.024     -661.132        4.109   305.6
38.0500        -657.093     -661.346        4.253   316.4
38.1000        -657.224     -661.321        4.097   304.8
38.1500        -656.834     -660.987        4.153   308.9
38.2000        -657.135     -661.271        4.137   307.7
38.2500        -657.515     -661.045        3.530   262.6
38.3000        -656.729     -660.955        4.227   314.4
38.3500        -657.209     -661.332        4.123   306.7
38.4000        -657.283     -661.167        3.884   288.9
38.4500        -656.985     -661.252        4.267   317.4
38.5000        -657.278     -661.307        4.029   299.7
38.5500        -657.452     -661.017        3.565   265.2
38.6000        -657.099     -661.500        4.401   327.3
38.6500        -656.866     -660.985        4.118   306.4
38.7000        -656.714     -660.805        4.092   304.4
38.7500        -657.067     -661.217        4.150   308.7
38.8000        -657.478     -661.487        4.009   298.2
38.8500        -657.414     -661.116        3.702   275.4
38.9000        -656.981     -660.730        3.749   278.9
38.9500        -657.138     -661.279        4.140   308.0
39.0000        -656.993     -661.127        4.134   307.5
39.0500        -657.141     -661.177        4.036   300.2
39.1000        -657.169     -660.895        3.726   277.2
39.1500        -656.777     -660.735        3.959   294.5
39.2000        -657.052     -660.923        3.871   287.9
39.2500        -657.410     -661.209        3.799   282.6
39.3000        -657.360     -661.247        3.887   289.1
39.3500        -656.722     -660.775        4.053   301.5
39.4000        -657.820     -661.523        3.703   275.4
39.4500        -656.554     -661.111        4.557   339.0
39.5000        -656.737     -660.836        4.100   305.0
39.5500        -656.572     -661.018        4.447   330.8
39.6000        -656.887     -661.119        4.232   314.8
39.6500        -656.976     -660.884        3.908   290.7
39.7000        -656.433     -660.645        4.212   313.3
39.7500        -656.223     -660.858        4.635   344.8
39.8000        -656.511     -660.875        4.364   324.6
39.8500        -656.998     -660.923        3.924   291.9
39.9000        -657.339     -661.495        4.156   309.2
39.9500        -657.219     -661.118        3.899   290.1
40.0000        -656.943     -661.253        4.310   320.6
40.0500        -656.503     -660.984        4.481   333.3
40.1000        -657.104     -661.144        4.041   300.6
40.1500        -656.559     -660.918        4.359   324.3
40.2000        -657.451     -661.459        4.007   298.1
40.2500        -657.300     -661.386        4.086   303.9
40.3000        -657.265     -661.349        4.085   303.8
40.3500        -657.513     -661.221        3.709   275.9
40.4000        -657.197     -661.362        4.165   309.8
40.4500        -657.147     -660.911        3.764   280.0
40.5000        -657.620     -661.477        3.857   286.9
40.5500        -657.071     -660.836        3.765   280.1
40.6000        -657.503     -661.425        3.922   291.8
40.6500        -657.024     -661.043        4.019   299.0
40.7000        -656.409     -660.439        4.030   299.8
40.7500        -655.775     -660.265        4.490   334.0
40.8000        -656.209     -660.639        4.431   329.6
40.8500        -656.049     -660.607        4.558   339.1
40.9000        -656.523     -660.776        4.254   316.4
40.9500        -656.996     -660.994        3.999   297.4
41.0000        -657.019     -661.038        4.019   299.0
41.0500        -657.336     -661.230        3.895   289.7
41.1000        -657.243     -661.224        3.981   296.1
41.1500        -657.321     -661.151        3.830   284.9
41.2000        -656.850     -661.316        4.466   332.2
41.2500        -656.623     -660.495        3.872   288.0
41.3000        -656.806     -660.756        3.951   293.9
41.3500        -656.645     -661.118        4.474   332.8
41.4000        -656.512     -660.785        4.273   317.8
41.4500        -656.341     -660.465        4.125   306.8
41.5000        -656.351     -660.616        4.265   317.3
41.5500        -656.846     -660.729        3.883   288.8
41.6000        -656.454     -660.586        4.132   307.4
41.6500        -656.914     -660.935        4.021   299.1
41.7000        -657.196     -661.207        4.011   298.4
41.7500        -656.843     -661.064        4.220   313.9
41.8000        -656.901     -660.818        3.917   291.4
41.8500        -657.103     -660.632        3.529   262.5
41.9000        -656.921     -661.424        4.503   334.9
41.9500        -657.170     -661.156        3.986   296.5
42.0000        -656.763     -660.741        3.978   295.9
42.0500        -656.625     -660.767        4.142   308.1
42.1000        -656.325     -660.353        4.027   299.6
42.1500        -656.851     -661.124        4.273   317.9
42.2000        -656.693     -660.776        4.082   303.7
42.2500        -656.840     -660.960        4.120   306.5
42.3000        -657.385     -661.300        3.915   291.2
42.3500        -657.525     -661.290        3.765   280.1
42.4000        -657.273     -660.682        3.410   253.6
42.4500        -657.217     -661.030        3.813   283.7
42.5000        -657.111     -660.846        3.735   277.8
42.5500        -656.507     -660.655        4.148   308.5
42.6000        -656.539     -660.600        4.061   302.1
42.6500        -656.417     -660.676        4.259   316.8
42.7000        -656.874     -661.077        4.203   312.6
42.7500        -657.026     -660.929        3.903   290.4
42.8000        -657.042     -660.891        3.849   286.3
42.8500        -656.647     -660.765        4.118   306.3
42.9000        -657.024     -660.941        3.917   291.4
42.9500        -656.296     -660.494        4.198   312.3
43.0000        -656.355     -660.949        4.594   341.7
43.0500        -655.966     -660.156        4.190   311.7
43.1000        -655.918     -660.538        4.620   343.7
43.1500        -655.928     -660.092        4.165   309.8
43.2000        -656.181     -660.333        4.152   308.9
43.2500        -655.760     -660.553        4.793   356.5
43.3000        -656.088     -659.944        3.856   286.8
43.3500        -656.654     -660.603        3.948   293.7
43.4000        -657.211     -661.027        3.816   283.9
43.4500        -656.882     -660.603        3.721   276.8
43.5000        -656.618     -660.213        3.595   267.4
43.5500        -656.630     -660.649        4.020   299.0
43.6000        -657.748     -661.270        3.522   262.0
43.6500        -657.652     -661.130        3.479   258.8
43.7000        -657.516     -661.318        3.801   282.8
43.7500        -657.727     -661.467        3.740   278.2
43.8000        -657.981     -661.207        3.226   239.9
43.8500        -657.984     -661.232        3.248   241.6
43.9000        -657.484     -661.103        3.619   269.2
43.9500        -657.287     -660.837        3.550   264.1
44.0000        -657.182     -661.114        3.931   292.5
44.0500        -656.769     -660.888        4.119   306.4
44.1000        -657.131     -660.928        3.797   282.5
44.1500        -657.214     -660.868        3.654   271.8
44.2000        -657.040     -661.113        4.072   302.9
44.2500        -656.898     -660.926        4.028   299.7
44.3000        -656.696     -661.047        4.351   323.6
44.3500        -656.829     -660.815        3.986   296.5
44.4000        -657.153     -661.081        3.928   292.2
44.4500        -657.178     -660.785        3.608   268.4
44.5000        -656.752     -660.728        3.976   295.8
44.5500        -656.574     -660.949        4.375   325.4
44.6000        -657.413     -661.022        3.609   268.5
44.6500        -657.092     -660.669        3.577   266.1
44.7000        -656.826     -660.701        3.875   288.3
44.7500        -656.340     -661.047        4.707   350.2
44.8000        -656.231     -660.747        4.516   336.0
44.8500        -656.456     -660.854        4.397   327.1
44.9000        -657.188     -660.731        3.543   263.5
44.9500        -657.167     -661.037        3.870   287.9
45.0000        -657.296     -661.000        3.703   275.5
45.0500        -657.399     -661.514        4.115   306.1
45.1000        -657.535     -661.306        3.771   280.5
45.1500        -657.353     -661.661        4.307   320.4
45.2000        -656.835     -661.055        4.219   313.8
45.2500        -656.911     -660.735        3.824   284.5
45.3000        -657.034     -660.689        3.655   271.9
45.3500        -656.744     -660.950        4.206   312.9
45.4000        -657.108     -660.660        3.552   264.2
45.4500        -657.207     -660.739        3.532   262.8
45.5000        -657.188     -660.868        3.680   273.8
45.5500        -657.309     -661.049        3.740   278.2
45.6000        -657.226     -661.097        3.871   287.9
45.6500        -657.846     -661.120        3.274   243.5
45.7000        -657.626     -661.552        3.926   292.1
45.7500        -657.755     -661.151        3.397   252.7
45.8000        -657.578     -661.243        3.665   272.6
45.8500        -656.941     -661.063        4.121   306.6
45.9000        -657.023     -660.946        3.923   291.8
45.9500        -656.892     -660.742        3.850   286.4
46.0000        -656.534     -661.003        4.468   332.4
46.0500        -656.473     -660.784        4.311   320.7
46.1000        -656.666     -660.671        4.005   297.9
46.1500        -656.690     -660.659        3.970   295.3
46.2000        -656.667     -660.876        4.209   313.1
46.2500        -657.029     -660.493        3.463   257.6
46.3000        -656.823     -660.894        4.071   302.9
46.3500        -657.428     -661.147        3.720   276.7
46.4000        -657.969     -661.402        3.433   255.4
46.4500        -657.317     -661.083        3.766   280.1
46.5000        -656.657     -660.491        3.834   285.2
46.5500        -657.100     -660.582        3.482   259.0
46.6000        -657.228     -661.417        4.188   311.6
46.6500        -657.062     -661.174        4.111   305.8
46.7000        -657.315     -661.268        3.953   294.0
46.7500        -656.671     -661.378        4.707   350.1
46.8000        -656.558     -660.912        4.354   323.9
46.8500        -657.129     -661.138        4.009   298.2
46.9000        -657.087     -660.628        3.541   263.4
46.9500        -657.451     -661.448        3.997   297.3
47.0000        -657.043     -661.305        4.262   317.0
47.0500        -657.161     -661.021        3.860   287.2
47.1000        -656.771     -660.834        4.063   302.2
47.1500        -657.196     -661.383        4.187   311.5
47.2000        -657.273     -660.681        3.407   253.5
47.2500        -657.706     -661.522        3.816   283.9
47.3000        -657.555     -661.342        3.787   281.7
47.3500        -657.973     -661.771        3.799   282.6
47.4000        -657.694     -661.736        4.042   300.7
47.4500        -657.395     -661.188        3.793   282.2
47.5000        -657.008     -661.130        4.122   306.6
47.5500        -657.172     -661.315        4.143   308.2
47.6000        -656.662     -660.685        4.023   299.3
47.6500        -657.054     -661.405        4.351   323.7
47.7000        -657.399     -661.406        4.007   298.1
47.7500        -657.615     -661.515        3.900   290.1
47.8000        -658.121     -661.796        3.675   273.4
47.8500        -657.939     -661.291        3.353   249.4
47.9000        -657.626     -661.719        4.092   304.4
47.9500        -657.186     -661.014        3.829   284.8
48.0000        -657.076     -661.276        4.199   312.4
48.0500        -657.455     -661.269        3.815   283.8
48.1000        -657.593     -661.592        3.999   297.4
48.1500        -657.772     -661.403        3.630   270.1
48.2000        -657.260     -661.021        3.761   279.8
48.2500        -657.749     -661.469        3.720   276.7
48.3000        -657.241     -661.164        3.923   291.8
48.3500        -657.111     -661.100        3.989   296.7
48.4000        -657.059     -660.854        3.795   282.3
48.4500        -657.426     -661.227        3.801   282.8
48.5000        -657.293     -661.099        3.806   283.2
48.5500        -657.868     -661.460        3.592   267.2
48.6000        -657.475     -661.143        3.667   272.8
48.6500        -658.278     -661.871        3.593   267.2
48.7000        -657.779     -661.652        3.873   288.1
48.7500        -657.019     -661.487        4.468   332.3
48.8000        -657.007     -661.334        4.327   321.9
48.8500        -656.839     -661.041        4.202   312.6
48.9000        -657.250     -660.829        3.579   266.2
48.9500        -657.632     -661.437        3.805   283.1
49.0000        -657.924     -661.425        3.500   260.4
49.0500        -657.393     -661.364        3.970   295.4
49.1000        -657.631     -661.506        3.875   288.3
49.1500        -657.223     -660.851        3.627   269.8
49.2000        -656.892     -661.085        4.192   311.9
49.2500        -656.824     -661.273        4.449   330.9
49.3000        -657.204     -661.076        3.873   288.1
49.3500             nan     -719.881          nan     nan
49.4000             nan     -719.881          nan     nan
49.4500             nan     -719.881          nan     nan
49.5000             nan     -719.881          nan     nan
49.5500             nan     -719.881          nan     nan
49.6000             nan     -719.881          nan     nan
49.6500             nan     -719.881          nan     nan
49.7000             nan     -719.881          nan     nan
49.7500             nan     -719.881          nan     nan
49.8000             nan     -719.881          nan     nan
49.8500             nan     -719.881          nan     nan
49.9000             nan     -719.881          nan     nan
49.9500             nan     -719.881          nan     nan
50.0000             nan     -719.881          nan     nan
50.0500             nan     -719.881          nan     nan
50.1000             nan     -719.881          nan     nan
50.1500             nan     -719.881          nan     nan
50.2000             nan     -719.881          nan     nan
50.2500             nan     -719.881          nan     nan
50.3000             nan     -719.881          nan     nan
50.3500             nan     -719.881          nan     nan
50.4000             nan     -719.881          nan     nan
50.4500             nan     -719.881          nan     nan
50.5000             nan     -719.881          nan     nan
50.5500             nan     -719.881          nan     nan
50.6000             nan     -719.881          nan     nan
50.6500             nan     -719.881          nan     nan
50.7000             nan     -719.881          nan     nan
50.7500             nan     -719.881          nan     nan
50.8000             nan     -719.881          nan     nan
50.8500             nan     -719.881          nan     nan
50.9000             nan     -719.881          nan     nan
50.9500             nan     -719.881          nan     nan
51.0000             nan     -719.881          nan     nan
51.0500             nan     -719.881          nan     nan
51.1000             nan     -719.881          nan     nan
51.1500             nan     -719.881          nan     nan
51.2000             nan     -719.881          nan     nan
51.2500             nan     -719.881          nan     nan
51.3000             nan     -719.881          nan     nan
51.3500             nan     -719.881          nan     nan
51.4000             nan     -719.881          nan     nan
51.4500             nan     -719.881          nan     nan
51.5000             nan     -719.881          nan     nan
51.5500             nan     -719.881          nan     nan
51.6000             nan     -719.881          nan     nan
51.6500             nan     -719.881          nan     nan
51.7000             nan     -719.881          nan     nan
51.7500             nan     -719.881          nan     nan
51.8000             nan     -719.881          nan     nan
51.8500             nan     -719.881          nan     nan
51.9000             nan     -719.881          nan     nan
51.9500             nan     -719.881          nan     nan
52.0000             nan     -719.881          nan     nan
52.0500             nan     -719.881          nan     nan
52.1000             nan     -719.881          nan     nan
52.1500             nan     -719.881          nan     nan
52.2000             nan     -719.881          nan     nan
52.2500             nan     -719.881          nan     nan
52.3000             nan     -719.881          nan     nan
52.3500             nan     -719.881          nan     nan
52.4000             nan     -719.881          nan     nan
52.4500             nan     -719.881          nan     nan
52.5000             nan     -719.881          nan     nan
52.5500             nan     -719.881          nan     nan
52.6000             nan     -719.881          nan     nan
52.6500             nan     -719.881          nan     nan
52.7000             nan     -719.881          nan     nan
52.7500             nan     -719.881          nan     nan
52.8000             nan     -719.881          nan     nan
52.8500             nan     -719.881          nan     nan
52.9000             nan     -719.881          nan     nan
52.9500             nan     -719.881          nan     nan
53.0000             nan     -719.881          nan     nan
53.0500             nan     -719.881          nan     nan
53.1000             nan     -719.881          nan     nan
53.1500             nan     -719.881          nan     nan
53.2000             nan     -719.881          nan     nan
53.2500             nan     -719.881          nan     nan
53.3000             nan     -719.881          nan     nan
53.3500             nan     -719.881          nan     nan
53.4000             nan     -719.881          nan     nan
53.4500             nan     -719.881          nan     nan
53.5000             nan     -719.881          nan     nan
53.5500             nan     -719.881          nan     nan
53.6000             nan     -719.881          nan     nan
53.6500             nan     -719.881          nan     nan
53.7000             nan     -719.881          nan     nan
53.7500             nan     -719.881          nan     nan
53.8000             nan     -719.881          nan     nan
53.8500             nan     -719.881          nan     nan
53.9000             nan     -719.881          nan     nan
53.9500             nan     -719.881          nan     nan
54.0000             nan     -719.881          nan     nan
54.0500             nan     -719.881          nan     nan
54.1000             nan     -719.881          nan     nan
54.1500             nan     -719.881          nan     nan
54.2000             nan     -719.881          nan     nan
54.2500             nan     -719.881          nan     nan
54.3000             nan     -719.881          nan     nan
54.3500             nan     -719.881          nan     nan
54.4000             nan     -719.881          nan     nan
54.4500             nan     -719.881          nan     nan
54.5000             nan     -719.881          nan     nan
54.5500             nan     -719.881          nan     nan
54.6000             nan     -719.881          nan     nan
54.6500             nan     -719.881          nan     nan
54.7000             nan     -719.881          nan     nan
54.7500             nan     -719.881          nan     nan
54.8000             nan     -719.881          nan     nan
54.8500             nan     -719.881          nan     nan
54.9000             nan     -719.881          nan     nan
54.9500             nan     -719.881          nan     nan
55.0000             nan     -719.881          nan     nan
55.0500             nan     -719.881          nan     nan
55.1000             nan     -719.881          nan     nan
55.1500             nan     -719.881          nan     nan
55.2000             nan     -719.881          nan     nan
55.2500             nan     -719.881          nan     nan
55.3000             nan     -719.881          nan     nan
55.3500             nan     -719.881          nan     nan
55.4000             nan     -719.881          nan     nan
55.4500             nan     -719.881          nan     nan
55.5000             nan     -719.881          nan     nan
55.5500             nan     -719.881          nan     nan
55.6000             nan     -719.881          nan     nan
55.6500             nan     -719.881          nan     nan
55.7000             nan     -719.881          nan     nan
55.7500             nan     -719.881          nan     nan
55.8000             nan     -719.881          nan     nan
55.8500             nan     -719.881          nan     nan
55.9000             nan     -719.881          nan     nan
55.9500             nan     -719.881          nan     nan
56.0000             nan     -719.881          nan     nan
56.0500             nan     -719.881          nan     nan
56.1000             nan     -719.881          nan     nan
56.1500             nan     -719.881          nan     nan
56.2000             nan     -719.881          nan     nan
56.2500             nan     -719.881          nan     nan
56.3000             nan     -719.881          nan     nan
56.3500             nan     -719.881          nan     nan
56.4000             nan     -719.881          nan     nan
56.4500             nan     -719.881          nan     nan
56.5000             nan     -719.881          nan     nan
56.5500             nan     -719.881          nan     nan
56.6000             nan     -719.881          nan     nan
56.6500             nan     -719.881          nan     nan
56.7000             nan     -719.881          nan     nan
56.7500             nan     -719.881          nan     nan
56.8000             nan     -719.881          nan     nan
56.8500             nan     -719.881          nan     nan
56.9000             nan     -719.881          nan     nan
56.9500             nan     -719.881          nan     nan
57.0000             nan     -719.881          nan     nan
57.0500             nan     -719.881          nan     nan
57.1000             nan     -719.881          nan     nan
57.1500             nan     -719.881          nan     nan
57.2000             nan     -719.881          nan     nan
57.2500             nan     -719.881          nan     nan
57.3000             nan     -719.881          nan     nan
57.3500             nan     -719.881          nan     nan
57.4000             nan     -719.881          nan     nan
57.4500             nan     -719.881          nan     nan
57.5000             nan     -719.881          nan     nan
57.5500             nan     -719.881          nan     nan
57.6000             nan     -719.881          nan     nan
57.6500             nan     -719.881          nan     nan
57.7000             nan     -719.881          nan     nan
57.7500             nan     -719.881          nan     nan
57.8000             nan     -719.881          nan     nan
57.8500             nan     -719.881          nan     nan
57.9000             nan     -719.881          nan     nan
57.9500             nan     -719.881          nan     nan
58.0000             nan     -719.881          nan     nan
58.0500             nan     -719.881          nan     nan
58.1000             nan     -719.881          nan     nan
58.1500             nan     -719.881          nan     nan
58.2000             nan     -719.881          nan     nan
58.2500             nan     -719.881          nan     nan
58.3000             nan     -719.881          nan     nan
58.3500             nan     -719.881          nan     nan
58.4000             nan     -719.881          nan     nan
58.4500             nan     -719.881          nan     nan
58.5000             nan     -719.881          nan     nan
58.5500             nan     -719.881          nan     nan
58.6000             nan     -719.881          nan     nan
58.6500             nan     -719.881          nan     nan
58.7000             nan     -719.881          nan     nan
58.7500             nan     -719.881          nan     nan
58.8000             nan     -719.881          nan     nan
58.8500             nan     -719.881          nan     nan
58.9000             nan     -719.881          nan     nan
58.9500             nan     -719.881          nan     nan
59.0000             nan     -719.881          nan     nan
59.0500             nan     -719.881          nan     nan
59.1000             nan     -719.881          nan     nan
59.1500             nan     -719.881          nan     nan
59.2000             nan     -719.881          nan     nan
59.2500             nan     -719.881          nan     nan
59.3000             nan     -719.881          nan     nan
59.3500             nan     -719.881          nan     nan
59.4000             nan     -719.881          nan     nan
59.4500             nan     -719.881          nan     nan
59.5000             nan     -719.881          nan     nan
59.5500             nan     -719.881          nan     nan
59.6000             nan     -719.881          nan     nan
59.6500             nan     -719.881          nan     nan
59.7000             nan     -719.881          nan     nan
59.7500             nan     -719.881          nan     nan
59.8000             nan     -719.881          nan     nan
59.8500             nan     -719.881          nan     nan
59.9000             nan     -719.881          nan     nan
59.9500             nan     -719.881          nan     nan
60.0000             nan     -719.881          nan     nan
60.0500             nan     -719.881          nan     nan
60.1000             nan     -719.881          nan     nan
60.1500             nan     -719.881          nan     nan
60.2000             nan     -719.881          nan     nan
60.2500             nan     -719.881          nan     nan
60.3000             nan     -719.881          nan     nan
60.3500             nan     -719.881          nan     nan
60.4000             nan     -719.881          nan     nan
60.4500             nan     -719.881          nan     nan
60.5000             nan     -719.881          nan     nan
60.5500             nan     -719.881          nan     nan
60.6000             nan     -719.881          nan     nan
60.6500             nan     -719.881          nan     nan
60.7000             nan     -719.881          nan     nan
60.7500             nan     -719.881          nan     nan
60.8000             nan     -719.881          nan     nan
60.8500             nan     -719.881          nan     nan
60.9000             nan     -719.881          nan     nan
60.9500             nan     -719.881          nan     nan
61.0000             nan     -719.881          nan     nan
61.0500             nan     -719.881          nan     nan
61.1000             nan     -719.881          nan     nan
61.1500             nan     -719.881          nan     nan
61.2000             nan     -719.881          nan     nan
61.2500             nan     -719.881          nan     nan
61.3000             nan     -719.881          nan     nan
61.3500             nan     -719.881          nan     nan
61.4000             nan     -719.881          nan     nan
61.4500             nan     -719.881          nan     nan
61.5000             nan     -719.881          nan     nan
61.5500             nan     -719.881          nan     nan
61.6000             nan     -719.881          nan     nan
61.6500             nan     -719.881          nan     nan
61.7000             nan     -719.881          nan     nan
61.7500             nan     -719.881          nan     nan
61.8000             nan     -719.881          nan     nan
61.8500             nan     -719.881          nan     nan
61.9000             nan     -719.881          nan     nan
61.9500             nan     -719.881          nan     nan
62.0000             nan     -719.881          nan     nan
62.0500             nan     -719.881          nan     nan
62.1000             nan     -719.881          nan     nan
62.1500             nan     -719.881          nan     nan
62.2000             nan     -719.881          nan     nan
62.2500             nan     -719.881          nan     nan
62.3000             nan     -719.881          nan     nan
62.3500             nan     -719.881          nan     nan
62.4000             nan     -719.881          nan     nan
62.4500             nan     -719.881          nan     nan
62.5000             nan     -719.881          nan     nan
62.5500             nan     -719.881          nan     nan
62.6000             nan     -719.881          nan     nan
62.6500             nan     -719.881          nan     nan
62.7000             nan     -719.881          nan     nan
62.7500             nan     -719.881          nan     nan
62.8000             nan     -719.881          nan     nan
62.8500             nan     -719.881          nan     nan
62.9000             nan     -719.881          nan     nan
