Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
70.0500    730747777436527984625723195768372134701264600354202421559296.0000   -1523.9020 730747777436527984625723195768372134701264600354202421559296.0000  64242262907963595921506059939945815466435032508245710343241728.0
70.1000    730751253492885273202295602341225460695845816960575506219008.0000   -1523.9020 730751253492885273202295602341225460695845816960575506219008.0000  64242568498665732549926163920338789875161544417958963361873920.0
70.1500    730755180032259257410831547581922865325365274858583421353984.0000   -1523.9020 730755180032259257410831547581922865325365274858583421353984.0000  64242913692701985968016147515022344740124775634150047688425472.0
70.2000    730742825139586666199063465694247508675960422540804395892736.0000   -1523.9020 730742825139586666199063465694247508675960422540804395892736.0000  64241827536455221397303422877008273959595616434442587420491776.0
70.2500    730743854873360545169712032247353693939172420371880301559808.0000   -1523.9020 730743854873360545169712032247353693939172420371880301559808.0000  64241918063487762692713313884548055941705368478613278279335936.0
70.3000    730731096425471027010412177571974546992713416695327454396416.0000   -1523.9020 730731096425471027010412177571974546992713416695327454396416.0000  64240796429472684178986652313876414402860802468359254591930368.0
70.3500    730732257465045960758806012597115815290222907632622170537984.0000   -1523.9020 730732257465045960758806012597115815290222907632622170537984.0000  64240898499998141377911330038115275960465111746686392289198080.0
70.4000    730735964325290935628423013507607050331874029740816213213184.0000   -1523.9020 730735964325290935628423013507607050331874029740816213213184.0000  64241224381373047493676782270627921480186914391916510210686976.0
70.4500    730729819613231485963153716643805853536954041730324653670400.0000   -1523.9020 730729819613231485963153716643805853536954041730324653670400.0000  64240684181019646882439477403451281410523504180954210815180800.0
70.5000    730714942932447125380194741343396119262985040990500567384064.0000   -1523.9020 730714942932447125380194741343396119262985040990500567384064.0000  64239376326698836618145689191463774292226619499376237877395456.0
70.5500    730714001635317209129445613504431533444427842050461249044480.0000   -1523.9020 730714001635317209129445613504431533444427842050461249044480.0000  64239293574401038395024952956239331225867792207747142666682368.0
70.6000    730731113420445496260770374264133962359468673314726931857408.0000   -1523.9020 730731113420445496260770374264133962359468673314726931857408.0000  64240797923552654507632727467239585725222486915442189883408384.0
70.6500    730728234228195707432623341277972465913340345977942948446208.0000   -1523.9020 730728234228195707432623341277972465913340345977942948446208.0000  64240544804992206429691639519016673426674182137268997516689408.0
70.7000    730713610562293455374152903057927356860559976344401253236736.0000   -1523.9020 730713610562293455374152903057927356860559976344401253236736.0000  64239259193980345353679798551838872272268505693021976792137728.0
70.7500    730725007107144408845035222087755080077790619594847724503040.0000   -1523.9020 730725007107144408845035222087755080077790619594847724503040.0000  64240261098951061545203482432510436615789752633835093330231296.0
70.8000    730662913053222837721923354362593255189684588208879925460992.0000   -1523.9020 730662913053222837721923354362593255189684588208879925460992.0000  64234802221537786322040111979868391600980890976461489623269376.0
70.8500    730660119322519196168102388024576254870738447973297191649280.0000   -1523.9020 730660119322519196168102388024576254870738447973297191649280.0000  64234556616162170764966833526354173807924458803764574306697216.0
70.9000    730663866032518646367051851754167424835162243296352851197952.0000   -1523.9020 730663866032518646367051851754167424835162243296352851197952.0000  64234886000850368789160466262556804700215413960394618221625344.0
70.9500    730655475951872326070664480298840739926093009710068084506624.0000   -1523.9020 730655475951872326070664480298840739926093009710068084506624.0000  64234148403305307599593721193491146850857729909100276074151936.0
71.0000    730662718847801720583837377539751746370565497739711038357504.0000   -1523.9020 730662718847801720583837377539751746370565497739711038357504.0000  64234785148347683649996935083859901152524954678419941503270912.0
71.0500    730657715293240270811162009204717730063620124208929192280064.0000   -1523.9020 730657715293240270811162009204717730063620124208929192280064.0000  64234345270625793047677106314227283120592003901975015981056000.0
71.1000    730656259272718184475899451550859593838924442617705075310592.0000   -1523.9020 730656259272718184475899451550859593838924442617705075310592.0000  64234217267426789739288529590498539359646453432031667705348096.0
71.1500    730668739294211893382136680027968154914542222897575232536576.0000   -1523.9020 730668739294211893382136680027968154914542222897575232536576.0000  64235314424129357583374546925420913390185534435867803653242880.0
71.2000    730661429052172692439579246925790261740446048324758030778368.0000   -1523.9020 730661429052172692439579246925790261740446048324758030778368.0000  64234671758485331550082667036801512030108367739773714016763904.0
71.2500    730668987533370149797440740890064425187496669313810370134016.0000   -1523.9020 730668987533370149797440740890064425187496669313810370134016.0000  64235336247589865502241059290416912421443465030405157690540032.0
71.3000    727098918467643349269758720379604610289124103476004968726528.0000   -1523.9020 727098918467643349269758720379604610289124103476004968726528.0000  63921480601905162654757013998222788235862766880324126932729856.0
71.3500    727117709409937314690935530663981831295105076890748227420160.0000   -1523.9020 727117709409937314690935530663981831295105076890748227420160.0000  63923132570877785044127631272129647097869529925329760794181632.0
71.4000    727107974689182930137126228572266619214538576668000633487360.0000   -1523.9020 727107974689182930137126228572266619214538576668000633487360.0000  63922276761925157790949726332405529497903928841324499375751168.0
71.4500    727099406335457223168507031229766711589583818635829036711936.0000   -1523.9020 727099406335457223168507031229766711589583818635829036711936.0000  63921523491850676837960690160003581818637381959014516694974464.0
71.5000    727118151622565120983735056971432980204520465663867538636800.0000   -1523.9020 727118151622565120983735056971432980204520465663867538636800.0000  63923171447136828294122522509934369347972724774042537331523584.0
71.5500    727118916670444315333147234504587498270759546577936443244544.0000   -1523.9020 727118916670444315333147234504587498270759546577936443244544.0000  63923238704826155322139842663487517794327376047273189520179200.0
71.6000    727120939702827081781785150052034506621481793413832951988224.0000   -1523.9020 727120939702827081781785150052034506621481793413832951988224.0000  63923416555764913099140454335649745674067329396180570886635520.0
71.6500    727122127129961797675826240092394962209319226985605345837056.0000   -1523.9020 727122127129961797675826240092394962209319226985605345837056.0000  63923520946101113519207968686524780157863077871345748846575616.0
71.7000    727117626727667209709654963745920090047747326316720569712640.0000   -1523.9020 727117626727667209709654963745920090047747326316720569712640.0000  63923125302027572674985003684888278633453233071286478492925952.0
71.7500    727121912218528639783563130016981987420150937524023848861696.0000   -1523.9020 727121912218528639783563130016981987420150937524023848861696.0000  63923502052582427793265004219144731100218273800256566880894976.0
71.8000    727102515258548225121327164769918336528918300802591894798336.0000   -1523.9020 727102515258548225121327164769918336528918300802591894798336.0000  63921796806749113223212626093549167572122682332366197265268736.0
71.8500    727117534562867623471544482147923622653713702760680282652672.0000   -1523.9020 727117534562867623471544482147923622653713702760680282652672.0000  63923117199539315492271430748297647238399821725017125188272128.0
71.9000    727122448842342744453433455801601713619020561551835506147328.0000   -1523.9020 727122448842342744453433455801601713619020561551835506147328.0000  63923549228816438620207473051224522922966760965810962657443840.0
71.9500    727118586589389653744623108778193371992715504136127611142144.0000   -1523.9020 727118586589389653744623108778193371992715504136127611142144.0000  63923209686395244821749635393091247429193947323226137124929536.0
72.0000    727105633681125927370997516459350749360831198260176818798592.0000   -1523.9020 727105633681125927370997516459350749360831198260176818798592.0000  63922070956776360346057653296048920184478972665876273218715648.0
72.0500    727117909487734095899222142084055033407920393375886721679360.0000   -1523.9020 727117909487734095899222142084055033407920393375886721679360.0000  63923150160326316892833667334128541468308849338842706318721024.0
72.1000    727107123294956522526776363159621394121825269498954379165696.0000   -1523.9020 727107123294956522526776363159621394121825269498954379165696.0000  63922201913265439508494242430193726362959895827664417092272128.0
72.1500    727122279767131676441098022972005593872286547687371400282112.0000   -1523.9020 727122279767131676441098022972005593872286547687371400282112.0000  63923534364899645536542118504366267503928786925880858512457728.0
72.2000    727117456722690172369891408367191856791453472587418074873856.0000   -1523.9020 727117456722690172369891408367191856791453472587418074873856.0000  63923110356372224304178535216068646480028383398988837757648896.0
72.2500    727110126891519927009721716888078018323635650257077500116992.0000   -1523.9020 727110126891519927009721716888078018323635650257077500116992.0000  63922465968588022257235167940127298615773058918224362169434112.0
72.3000    727123246333101013036954725153839980261716101169985894744064.0000   -1523.9020 727123246333101013036954725153839980261716101169985894744064.0000  63923619338658078485964576751492891824273593424999126430384128.0
72.3500    727115002630815082817901893242403979063731540772309180612608.0000   -1523.9020 727115002630815082817901893242403979063731540772309180612608.0000  63922894609680537413275367295991760395083747712788526706720768.0
72.4000    727098327193712888482403005297567791011382000492731950956544.0000   -1523.9020 727098327193712888482403005297567791011382000492731950956544.0000  63921428621212958659174946686251773877460060989440373016231936.0
72.4500    727127181466116756356587830091193196693720035353536415924224.0000   -1523.9020 727127181466116756356587830091193196693720035353536415924224.0000  63923965288187562612828748867994806158834358678693954797436928.0
72.5000    727107594773001667844142793279443921540112206592263675969536.0000   -1523.9020 727107594773001667844142793279443921540112206592263675969536.0000  63922243362336470914858614973296459374323374759480271187214336.0
72.5500    727108394968491991369427601366494026735635229479115111268352.0000   -1523.9020 727108394968491991369427601366494026735635229479115111268352.0000  63922313709959346172567590248127783060518214314003137124368384.0
72.6000    727122593826490427717199467571688948786615022190965964144640.0000   -1523.9020 727122593826490427717199467571688948786615022190965964144640.0000  63923561974814473097380961511931258268981454891667731832111104.0
72.6500    727118029960704824759110853395394527745485146031365201854464.0000   -1523.9020 727118029960704824759110853395394527745485146031365201854464.0000  63923160751472121902304541834907018929180142112434161973198848.0
72.7000    727126345753331122741406163140903896990947380356625826054144.0000   -1523.9020 727126345753331122741406163140903896990947380356625826054144.0000  63923891818131076391152956362084205029285276365007712621166592.0
72.7500    727121921136994133158377934143990457294722388161074802196480.0000   -1523.9020 727121921136994133158377934143990457294722388161074802196480.0000  63923502836631893321921538269028694651108239374973212630712320.0
72.8000    727096635132148479039420253336793346296644820435069208363008.0000   -1523.9020 727096635132148479039420253336793346296644820435069208363008.0000  63921279866926962608822796002556721867380122768783766139699200.0
72.8500    727114754991150989414307279265609988254241965153493069070336.0000   -1523.9020 727114754991150989414307279265609988254241965153493069070336.0000  63922872838923377053977044836487421711860766241596848845357056.0
72.9000    727106703419740800020024028957201545844659822694384067936256.0000   -1523.9020 727106703419740800020024028957201545844659822694384067936256.0000  63922165000756325382906426825298942484100725188556354586935296.0
72.9500    727095057730185032918840930350286324174868829099373017169920.0000   -1523.9020 727095057730185032918840930350286324174868829099373017169920.0000  63921141192715725511335409255911801850447184461255219896909824.0
73.0000    727113542936646103220407959502128503491887428017243031601152.0000   -1523.9020 727113542936646103220407959502128503491887428017243031601152.0000  63922766283520032667676486827838540462981779559425220219502592.0
73.0500    727110876015322582281739957156772784335723191482656833404928.0000   -1523.9020 727110876015322582281739957156772784335723191482656833404928.0000  63922531826343283885978977300294544063771252496342108608659456.0
73.1000    727115569603031014568003009397344275673486389020231995490304.0000   -1523.9020 727115569603031014568003009397344275673486389020231995490304.0000  63922944453934987270244073157918055575345750256589165727580160.0
73.1500    727093823692923504054686477488558527185673037532632329486336.0000   -1523.9020 727093823692923504054686477488558527185673037532632329486336.0000  63921032704741305836774259838418904878774952601619985648844800.0
73.2000    727121006511082341740122057881174103764733042735902139351040.0000   -1523.9020 727121006511082341740122057881174103764733042735902139351040.0000  63923422429082121054237669018736541755521631757660784928227328.0
73.2500    727108427011555634227931386969764729832966072067621639946240.0000   -1523.9020 727108427011555634227931386969764729832966072067621639946240.0000  63922316526962681648277658384192964884096856028768563793756160.0
73.3000    727101103697600213191652034231795101514816165935239917469696.0000   -1523.9020 727101103697600213191652034231795101514816165935239917469696.0000  63921672712126684741090044251999007131697615258310174788550656.0
73.3500    727107696002204251283945182802539657470897607975627141414912.0000   -1523.9020 727107696002204251283945182802539657470897607975627141414912.0000  63922252261704008585501136522580198556842153360438056194146304.0
73.4000    727081119844369582730240312522483187668058200606610909298688.0000   -1523.9020 727081119844369582730240312522483187668058200606610909298688.0000  63919915870720115306699912364157700492311896085662090343219200.0
73.4500    727100571140109697012626355914322478294526576888442844610560.0000   -1523.9020 727100571140109697012626355914322478294526576888442844610560.0000  63921625893375574775932471543773829071280508841958691854876672.0
73.5000    727102315270130957406154614328776404252542714771056405512192.0000   -1523.9020 727102315270130957406154614328776404252542714771056405512192.0000  63921779225158207911837689799123803109329391422500280314363904.0
73.5500    727104786743719415020554833808788160631176154288154984054784.0000   -1523.9020 727104786743719415020554833808788160631176154288154984054784.0000  63921996499929257275840476661256216364200338472405310006886400.0
73.6000    727099008712554832800016972449203524444973072227446697230336.0000   -1523.9020 727099008712554832800016972449203524444973072227446697230336.0000  63921488535610201971061557921882655247800649903425542277824512.0
73.6500    727098999005209487528241581062118201105647983254386943983616.0000   -1523.9020 727098999005209487528241581062118201105647983254386943983616.0000  63921487682207905140455479683935411403133061065637381512626176.0
73.7000    727100547111530681032839093712589956600647377173269700411392.0000   -1523.9020 727100547111530681032839093712589956600647377173269700411392.0000  63921623780949995671145762200160391571186690012834181029036032.0
73.7500    727103899886120810007374362166644541671603862537064197128192.0000   -1523.9020 727103899886120810007374362166644541671603862537064197128192.0000  63921918533576479859824083858344514535133660613252234617028608.0
73.8000    727107633651575905952759883925728591263555220756760792924160.0000   -1523.9020 727107633651575905952759883925728591263555220756760792924160.0000  63922246780270355761960486136840622835878767525405729262403584.0
73.8500    727102228565171169598416799549774044827487985118953517088768.0000   -1523.9020 727102228565171169598416799549774044827487985118953517088768.0000  63921771602661091177623661988829603383239488503368356678598656.0
73.9000    727094651421614806708958830662191162489609059001761334820864.0000   -1523.9020 727094651421614806708958830662191162489609059001761334820864.0000  63921105472891740606438375620107436823058866561323994103939072.0
73.9500    727105163828133230175172182743473895898491465117387670421504.0000   -1523.9020 727105163828133230175172182743473895898491465117387670421504.0000  63922029650568643998315621796348874053691408764214027504058368.0
74.0000    727101392446233392460957746879250608369853227381266648662016.0000   -1523.9020 727101392446233392460957746879250608369853227381266648662016.0000  63921698096898532856519622163815244976433584180896024863178752.0
74.0500    727096314352393349153500727288389248907787751613204365574144.0000   -1523.9020 727096314352393349153500727288389248907787751613204365574144.0000  63921251666201628166493029100144631959329293965872364626378752.0
74.1000    727103105464428471694590186876937037574600792025822681628672.0000   -1523.9020 727103105464428471694590186876937037574600792025822681628672.0000  63921848693545762952704296056359585431849358514162546459541504.0
74.1500    727100974294930570382563879182100199151508439391472004890624.0000   -1523.9020 727100974294930570382563879182100199151508439391472004890624.0000  63921661335943850143462444645076619959379351043313941216231424.0
74.2000    727104563443783700919630118966152477857230230427783292518400.0000   -1523.9020 727104563443783700919630118966152477857230230427783292518400.0000  63921976868951757236617291537134097689727931008117493792243712.0
74.2500    727110204804175513630445668858741397714987780072344251269120.0000   -1523.9020 727110204804175513630445668858741397714987780072344251269120.0000  63922472818126895208681467469994814323579312139197601504296960.0
74.3000    727108520896122233956031903986034013973188842847583787286528.0000   -1523.9020 727108520896122233956031903986034013973188842847583787286528.0000  63922324780640885436749392196354614303221070606615015654948864.0
74.3500    727102407137746085370663923450561884372990471445762401107968.0000   -1523.9020 727102407137746085370663923450561884372990471445762401107968.0000  63921787301520068090583876490594844187783236519423448258183168.0
74.4000    727102162354206491417232130672075299753744676697174418915328.0000   -1523.9020 727102162354206491417232130672075299753744676697174418915328.0000  63921765781853513307259042688498188611758694189362861379158016.0
74.4500    727099773220594179137827531755678677141335468185702140739584.0000   -1523.9020 727099773220594179137827531755678677141335468185702140739584.0000  63921555745840563123423341986016145508855377346085102043529216.0
74.5000    727085661673375433789537329652623849681221619554713583222784.0000   -1523.9020 727085661673375433789537329652623849681221619554713583222784.0000  63920315156742036119341221941412177852228801287760462666006528.0
74.5500    727097927904256630786848742814138656634044721151537980637184.0000   -1523.9020 727097927904256630786848742814138656634044721151537980637184.0000  63921393518460666911835374041581242836624280496659847368933376.0
74.6000    727099597763532293706009142571686532731066552375997901045760.0000   -1523.9020 727099597763532293706009142571686532731066552375997901045760.0000  63921540320875830563987569659204955262065898487436250984742912.0
74.6500    727093230313426884367954299784368743045594938196709259345920.0000   -1523.9020 727093230313426884367954299784368743045594938196709259345920.0000  63920980538942372187434308820100170240648553341031183200288768.0
74.7000    727101252474136713180880019210272798543990889258833563090944.0000   -1523.9020 727101252474136713180880019210272798543990889258833563090944.0000  63921685791525167369832935265585764560861112274895766292529152.0
74.7500    727092424577545132710492302253709023337190780744628803993600.0000   -1523.9020 727092424577545132710492302253709023337190780744628803993600.0000  63920909704246810149280481396323138556592034331083341324877824.0
74.8000    727090342707113425184589861786156298330579424502980328554496.0000   -1523.9020 727090342707113425184589861786156298330579424502980328554496.0000  63920726680675959684964403796964635164669315259249631803998208.0
74.8500    727095962897722707452488115817646346305257191384796821979136.0000   -1523.9020 727095962897722707452488115817646346305257191384796821979136.0000  63921220768751026262471676744683694343621192409862737642913792.0
74.9000    727081869646962587964076042340719844891635841131560216559616.0000   -1523.9020 727081869646962587964076042340719844891635841131560216559616.0000  63919981788149904617375652186783407479797619255506854196805632.0
74.9500    727094129502085620333123859512598751555884663740024353718272.0000   -1523.9020 727094129502085620333123859512598751555884663740024353718272.0000  63921059589356213448218079131163091195056600180469209138987008.0
75.0000    727084313068499323006820944518312859258703872586212435820544.0000   -1523.9020 727084313068499323006820944518312859258703872586212435820544.0000  63920196596779642918787277272945397190310408957741810155782144.0
75.0500    727091337312748204453934002565137658088580033100389539643392.0000   -1523.9020 727091337312748204453934002565137658088580033100389539643392.0000  63920814119486793633314167964567550098696603488705575215169536.0
75.1000    727073067673042854210187445326471779290927227383159613030400.0000   -1523.9020 727073067673042854210187445326471779290927227383159613030400.0000  63919207979812584800087666195211948548735707843807786372694016.0
75.1500    727092307876827431721408293903804560118466632202633674227712.0000   -1523.9020 727092307876827431721408293903804560118466632202633674227712.0000  63920899444731255105088119879466663790392969224506823954923520.0
75.2000    727089949177528604933996240315658407419112467557249580007424.0000   -1523.9020 727089949177528604933996240315658407419112467557249580007424.0000  63920692084291498963466221296131555603287028506029890696380416.0
75.2500    727072527916858050686434322057414111657290592815196571435008.0000   -1523.9020 727072527916858050686434322057414111657290592815196571435008.0000  63919160528202321287441053038403375882707618155071670228877312.0
75.3000    727059699650238446970083148160091662211109273268112106455040.0000   -1523.9020 727059699650238446970083148160091662211109273268112106455040.0000  63918032756210025946992586801742755595553936178522107326496768.0
75.3500    727047122866700496952027921565400828273217954009183376375808.0000   -1523.9020 727047122866700496952027921565400828273217954009183376375808.0000  63916927092861418393199052084892706668794669492726929555456000.0
75.4000    727050690643373458555467871245448966339719419366096995614720.0000   -1523.9020 727050690643373458555467871245448966339719419366096995614720.0000  63917240746975882704628752279124408892282201167351779778625536.0
75.4500    727043413432014768136235400522087093400829585389964652183552.0000   -1523.9020 727043413432014768136235400522087093400829585389964652183552.0000  63916600985159590444394930241015613847419127191415841659813888.0
75.5000    727052698218231792165555133822653661760904685711199737741312.0000   -1523.9020 727052698218231792165555133822653661760904685711199737741312.0000  63917417238996568079745811970814689705374664939369624512757760.0
75.5500    726076678749629868246623193839256156829255120866437681381376.0000   -1523.9020 726076678749629868246623193839256156829255120866437681381376.0000  63831612394642232783917100997296025644292479090328042146365440.0
75.6000    726069253991946990837890710348425834084640000853641116254208.0000   -1523.9020 726069253991946990837890710348425834084640000853641116254208.0000  63830959661579172792467369571983671038234142542322255926394880.0
75.6500    726058685717115896579355472997346469950230978048830340071424.0000   -1523.9020 726058685717115896579355472997346469950230978048830340071424.0000  63830030572348741568675244907352865880839129893771083662753792.0
75.7000    726036717374333755838177541763990576451960352562951365853184.0000   -1523.9020 726036717374333755838177541763990576451960352562951365853184.0000  63828099268421120422353081662186184531500199364119320961482752.0
75.7500    726056149914723979215422206019557017991214927007315960791040.0000   -1523.9020 726056149914723979215422206019557017991214927007315960791040.0000  63829807642236636922499049947821314970357402075296814715633664.0
75.8000    725186775679170162603752207956568413292001135484837524668416.0000   -1523.9020 725186775679170162603752207956568413292001135484837524668416.0000  63753378305151567194915743847341655600075952855728034676736000.0
75.8500    725206028596185417623605257071262171994825663027902999953408.0000   -1523.9020 725206028596185417623605257071262171994825663027902999953408.0000  63755070887729077406391203365589192609123877797916792319901696.0
75.9000    725197115076104762817067353194797784708637129982490573799424.0000   -1523.9020 725197115076104762817067353194797784708637129982490573799424.0000  63754287273028989168395115358950033357514412899560373169946624.0
75.9500    725205759113663054373889726925092228969568893279602942672896.0000   -1523.9020 725205759113663054373889726925092228969568893279602942672896.0000  63755047196699709158436545336617251592760085042537821982687232.0
76.0000    725206573394169259587136192119834553288557156646742977937408.0000   -1523.9020 725206573394169259587136192119834553288557156646742977937408.0000  63755118782579241491731310732530981084574666414611708671688704.0
76.0500    725204043516933250390535514998260172773591295918754343419904.0000   -1523.9020 725204043516933250390535514998260172773591295918754343419904.0000  63754896373365639615057383693742709513058675167677874899517440.0
76.1000    725191420498666654454139464275362452690998362580642269495296.0000   -1523.9020 725191420498666654454139464275362452690998362580642269495296.0000  63753786645381221056951707307492223098032179479446165894725632.0
76.1500    725208141534701465038255228133370876077382918534980704403456.0000   -1523.9020 725208141534701465038255228133370876077382918534980704403456.0000  63755256642589846071053220205662271597897030189244624695984128.0
76.2000    725206838980671153970837149196404985496363637198842830520320.0000   -1523.9020 725206838980671153970837149196404985496363637198842830520320.0000  63755142131097571428331216732986873556995549189326051437707264.0
76.2500    725199722698674402627701481591048447272513007707051041751040.0000   -1523.9020 725199722698674402627701481591048447272513007707051041751040.0000  63754516517071666958429095361787653655014625097891215409414144.0
76.3000    725191050456488042029724914373501845150941182530335742623744.0000   -1523.9020 725191050456488042029724914373501845150941182530335742623744.0000  63753754113846179402041226283099464873920350780141183099207680.0
76.3500    725195970323304706822180774860634962880028133739044651663360.0000   -1523.9020 725195970323304706822180774860634962880028133739044651663360.0000  63754186634323509711856965177239272315982620239051262309433344.0
76.4000    725198000451986729397742455612902405337882296526599738097664.0000   -1523.9020 725198000451986729397742455612902405337882296526599738097664.0000  63754365109119541478819295374569315866260479115955472689004544.0
76.4500    725204514573518931478372345551005880271797204340136380203008.0000   -1523.9020 725204514573518931478372345551005880271797204340136380203008.0000  63754937785384887035476455112768497038578547712476166280445952.0
76.5000    725206803354447853958717461598334575086363083312822333997056.0000   -1523.9020 725206803354447853958717461598334575086363083312822333997056.0000  63755138999087767853273740970033211370749507438855544822038528.0
76.5500    725195576334970454265786557643172716096053916912776550285312.0000   -1523.9020 725195576334970454265786557643172716096053916912776550285312.0000  63754151997608991234083308182328849059808792730153700112203776.0
76.6000    725204956540895273683120079206836195049366233979142329597952.0000   -1523.9020 725204956540895273683120079206836195049366233979142329597952.0000  63754976640083127380747201049773358794034777313714797977534464.0
76.6500    725208860615514388437189738609794246851681988915799586242560.0000   -1523.9020 725208860615514388437189738609794246851681988915799586242560.0000  63755319859174360550456934305785797935435011985697816054857728.0
76.7000    725191919866646917077730934932821325994737084866982932643840.0000   -1523.9020 725191919866646917077730934932821325994737084866982932643840.0000  63753830546341387770028692389330693018888314013924535671193600.0
76.7500    725205547219348024872002506753853883867420526665669418156032.0000   -1523.9020 725205547219348024872002506753853883867420526665669418156032.0000  63755028568425062059973449635468435820668827986071785108930560.0
76.8000    725198484534983781595737881036151082559056773667701208907776.0000   -1523.9020 725198484534983781595737881036151082559056773667701208907776.0000  63754407666330287252313170319674720408325291231487044209344512.0
76.8500    725200200567882888950514873921694616876373530730159822340096.0000   -1523.9020 725200200567882888950514873921694616876373530730159822340096.0000  63754558528009341371044649215655499725069106046538233067601920.0
76.9000    725197088824125215601272433488307113228813800113893600657408.0000   -1523.9020 725197088824125215601272433488307113228813800113893600657408.0000  63754284965137499714541374186365915151965108677604108637569024.0
76.9500    725197493737921915857333357291835486127462796666875292942336.0000   -1523.9020 725197493737921915857333357291835486127462796666875292942336.0000  63754320562342696135437525991181211674671618804317155582017536.0
77.0000    725198124598420593379426650675972984704028857847110971686912.0000   -1523.9020 725198124598420593379426650675972984704028857847110971686912.0000  63754376023210680063637500506239641234826265692061942801235968.0
77.0500    725205287364506144024332217068753783938980194676061297967104.0000   -1523.9020 725205287364506144024332217068753783938980194676061297967104.0000  63755005723794417706627474822016438599157417858484291481108480.0
77.1000    725211952062776990193067526052931896599904898657897825697792.0000   -1523.9020 725211952062776990193067526052931896599904898657897825697792.0000  63755591637719496900288135503916197293491188154356538812661760.0
77.1500    725208595937771696621785821817984678397839135250580714291200.0000   -1523.9020 725208595937771696621785821817984678397839135250580714291200.0000  63755296590547818730488963322634247883235402904560464243458048.0
77.2000    725197847973625898573035681596214158209702484309127685210112.0000   -1523.9020 725197847973625898573035681596214158209702484309127685210112.0000  63754351704282403481442553351635224204788509465321845808955392.0
77.2500    725190827728124084689352629670621833562769478399529093955584.0000   -1523.9020 725190827728124084689352629670621833562769478399529093955584.0000  63753734533117297906710479841197336275482827956153811610894336.0
77.3000    725191070096495828137303348140552245826136621040710788841472.0000   -1523.9020 725191070096495828137303348140552245826136621040710788841472.0000  63753755840459087071057734041039964881734847615130002545180672.0
77.3500    725183327844707518045748315144532690387840701137687767154688.0000   -1523.9020 725183327844707518045748315144532690387840701137687767154688.0000  63753075195522161688896429659068002362865748168038599154991104.0
77.4000    725208109069739122472791583809627665552872965146325125431296.0000   -1523.9020 725208109069739122472791583809627665552872965146325125431296.0000  63755253788496122413805540142657279769573112143012754781896704.0
77.4500    725033931477910941360333145210137398333754383795320206131200.0000   -1523.9020 725033931477910941360333145210137398333754383795320206131200.0000  63739941305868865181441626118948741779140947427151611263188992.0
77.5000    725063695117490105461787456323355585244698902192206035025920.0000   -1523.9020 725063695117490105461787456323355585244698902192206035025920.0000  63742557918081703573367018663332695247903130459980550058803200.0
77.5500    725039850244362577521990778987145777932086526387487202344960.0000   -1523.9020 725039850244362577521990778987145777932086526387487202344960.0000  63740461642655674779863489971865577285697116849274367506382848.0
77.6000    725058846395034751330910217484804424154948973264164765040640.0000   -1523.9020 725058846395034751330910217484804424154948973264164765040640.0000  63742131652121867666817782904892276710399452106263163784134656.0
77.6500    725040475775706767175467063203943160332205081672549509627904.0000   -1523.9020 725040475775706767175467063203943160332205081672549509627904.0000  63740516635021451138511397086701032444597489703163557148884992.0
77.7000    725043695111756402854432624510833557077052230269330054447104.0000   -1523.9020 725043695111756402854432624510833557077052230269330054447104.0000  63740799656659385417828895968281093430237155932364856191090688.0
77.7500    725043566729250316485689972996859426670327017043474553765888.0000   -1523.9020 725043566729250316485689972996859426670327017043474553765888.0000  63740788370162238201978486206954540129667912592376022588981248.0
77.8000    725048861110765391988194713084562066252220039186616669962240.0000   -1523.9020 725048861110765391988194713084562066252220039186616669962240.0000  63741253815367453823660468131642906906979360539389957085593600.0
77.8500    725034036885978091544307354251617937934659048279966497112064.0000   -1523.9020 725034036885978091544307354251617937934659048279966497112064.0000  63739950572613110317503715812052666193380318618289510392266752.0
77.9000    725028239619314747832240708532148686105793899173898805575680.0000   -1523.9020 725028239619314747832240708532148686105793899173898805575680.0000  63739440917242770558653151846200215340026910719343987836059648.0
77.9500    725051622358168877402781097812043601053930568960622152646656.0000   -1523.9020 725051622358168877402781097812043601053930568960622152646656.0000  63741496565037206655676205774262032304636014131524689335418880.0
78.0000    725049053164236227461653237110737374487863990865832622161920.0000   -1523.9020 725049053164236227461653237110737374487863990865832622161920.0000  63741270699373043168106334168971572465541328711547856825090048.0
78.0500    725052815888852707026146203324467915836153130030982198460416.0000   -1523.9020 725052815888852707026146203324467915836153130030982198460416.0000  63741601491955009883886907716826924876369797959091929101631488.0
78.1000    725043722235737280342690528990354598596398345721730608136192.0000   -1523.9020 725043722235737280342690528990354598596398345721730608136192.0000  63740802041211168688360529329230722227994476131827934205837312.0
78.1500    725046681885016117813385342000702460603462078907306844618752.0000   -1523.9020 725046681885016117813385342000702460603462078907306844618752.0000  63741062232994103151968982128249458055431286410630124886032384.0
78.2000    725033798320980690312576382194583614639724932387985990615040.0000   -1523.9020 725033798320980690312576382194583614639724932387985990615040.0000  63739929599637536437463049802046483687508675227007436648873984.0
78.2500    725038292283704244888735037411858657818523992366715737473024.0000   -1523.9020 725038292283704244888735037411858657818523992366715737473024.0000  63740324677588781285139618796368759712400569372180380175564800.0
78.3000    725058432412038609595857419330895280433466989291153626497024.0000   -1523.9020 725058432412038609595857419330895280433466989291153626497024.0000  63742095257615724699659633700124012393413415881768766474813440.0
