#  step      rmse_val    rmse_trn    rmse_e_val  rmse_e_trn    rmse_f_val  rmse_f_trn         lr
    528      2.30e+00    2.38e+00      3.48e-03    3.75e-03      2.61e-01    2.69e-01    7.7e-05
    530      2.34e+00    2.42e+00      3.75e-03    3.86e-03      2.65e-01    2.75e-01    7.7e-05
    532      2.33e+00    2.43e+00      3.69e-03    4.03e-03      2.64e-01    2.75e-01    7.7e-05
    534      2.32e+00    2.40e+00      2.22e-03    3.31e-03      2.62e-01    2.71e-01    7.7e-05
    536      2.35e+00    2.40e+00      4.14e-03    4.17e-03      2.66e-01    2.71e-01    7.7e-05
    538      2.32e+00    2.42e+00      3.74e-03    3.60e-03      2.63e-01    2.74e-01    7.7e-05
    540      2.40e+00    2.40e+00      2.69e-03    4.18e-03      2.71e-01    2.72e-01    7.7e-05
    542      2.24e+00    2.40e+00      3.42e-03    4.02e-03      2.54e-01    2.72e-01    7.7e-05
    544      2.36e+00    2.39e+00      3.77e-03    4.10e-03      2.68e-01    2.71e-01    7.7e-05
    546      2.30e+00    2.40e+00      3.29e-03    4.01e-03      2.61e-01    2.72e-01    7.7e-05
    548      2.34e+00    2.44e+00      2.84e-03    4.19e-03      2.65e-01    2.77e-01    7.7e-05
    550      2.32e+00    2.39e+00      3.42e-03    4.19e-03      2.62e-01    2.70e-01    7.7e-05
    552      2.31e+00    2.40e+00      3.80e-03    3.73e-03      2.62e-01    2.72e-01    7.7e-05
    554      2.34e+00    2.42e+00      3.47e-03    4.06e-03      2.65e-01    2.74e-01    7.7e-05
    556      2.36e+00    2.43e+00      2.14e-03    4.21e-03      2.68e-01    2.75e-01    7.7e-05
    558      2.27e+00    2.42e+00      4.01e-03    4.04e-03      2.58e-01    2.74e-01    7.7e-05
    560      2.30e+00    2.42e+00      2.71e-03    4.09e-03      2.60e-01    2.74e-01    7.7e-05
    562      2.35e+00    2.39e+00      3.58e-03    4.26e-03      2.66e-01    2.70e-01    7.7e-05
    564      2.35e+00    2.43e+00      3.67e-03    4.09e-03      2.66e-01    2.75e-01    7.7e-05
    566      2.30e+00    2.40e+00      2.82e-03    3.39e-03      2.60e-01    2.72e-01    7.7e-05
    568      2.32e+00    2.40e+00      3.23e-03    4.20e-03      2.63e-01    2.72e-01    7.7e-05
    570      2.31e+00    2.40e+00      3.60e-03    4.01e-03      2.62e-01    2.72e-01    7.7e-05
    572      2.27e+00    2.46e+00      2.76e-03    3.97e-03      2.57e-01    2.78e-01    7.7e-05
    574      2.37e+00    2.40e+00      3.53e-03    3.90e-03      2.69e-01    2.72e-01    7.7e-05
    576      2.31e+00    2.38e+00      3.59e-03    3.98e-03      2.61e-01    2.70e-01    7.7e-05
    578      2.35e+00    2.37e+00      3.26e-03    3.57e-03      2.66e-01    2.69e-01    7.7e-05
    580      2.35e+00    2.40e+00      3.02e-03    4.14e-03      2.66e-01    2.72e-01    7.7e-05
    582      2.29e+00    2.42e+00      3.47e-03    3.84e-03      2.59e-01    2.74e-01    7.7e-05
    584      2.31e+00    2.38e+00      3.20e-03    3.70e-03      2.62e-01    2.70e-01    7.7e-05
    586      2.35e+00    2.42e+00      4.07e-03    3.47e-03      2.67e-01    2.75e-01    7.7e-05
    588      2.30e+00    2.40e+00      2.23e-03    3.81e-03      2.61e-01    2.72e-01    7.7e-05
    590      2.34e+00    2.43e+00      3.89e-03    4.37e-03      2.66e-01    2.76e-01    7.7e-05
    592      2.37e+00    2.35e+00      2.93e-03    3.67e-03      2.68e-01    2.66e-01    7.7e-05
    594      2.28e+00    2.41e+00      3.87e-03    3.60e-03      2.58e-01    2.73e-01    7.7e-05
    596      2.33e+00    2.38e+00      3.39e-03    3.97e-03      2.64e-01    2.69e-01    7.7e-05
    598      2.31e+00    2.38e+00      2.96e-03    4.26e-03      2.62e-01    2.70e-01    7.7e-05
    600      1.82e+00    1.86e+00      3.70e-03    4.19e-03      2.65e-01    2.71e-01    4.6e-05
    602      1.79e+00    1.84e+00      3.29e-03    4.06e-03      2.61e-01    2.69e-01    4.6e-05
    604      1.79e+00    1.85e+00      3.43e-03    3.63e-03      2.61e-01    2.70e-01    4.6e-05
    606      1.82e+00    1.88e+00      3.21e-03    3.95e-03      2.66e-01    2.74e-01    4.6e-05
    608      1.83e+00    1.87e+00      3.40e-03    3.98e-03      2.67e-01    2.72e-01    4.6e-05
    610      1.79e+00    1.88e+00      3.25e-03    4.02e-03      2.61e-01    2.75e-01    4.6e-05
    612      1.75e+00    1.88e+00      3.79e-03    3.88e-03      2.55e-01    2.73e-01    4.6e-05
    614      1.86e+00    1.86e+00      3.14e-03    3.98e-03      2.71e-01    2.71e-01    4.6e-05
    616      1.78e+00    1.87e+00      2.34e-03    4.08e-03      2.59e-01    2.73e-01    4.6e-05
    618      1.83e+00    1.87e+00      3.85e-03    3.70e-03      2.67e-01    2.72e-01    4.6e-05
    620      1.80e+00    1.89e+00      3.26e-03    4.48e-03      2.62e-01    2.75e-01    4.6e-05
    622      1.80e+00    1.85e+00      3.71e-03    3.89e-03      2.62e-01    2.70e-01    4.6e-05
    624      1.82e+00    1.88e+00      2.59e-03    3.93e-03      2.66e-01    2.73e-01    4.6e-05
    626      1.78e+00    1.88e+00      3.98e-03    4.24e-03      2.59e-01    2.74e-01    4.6e-05
    628      1.76e+00    1.86e+00      2.59e-03    3.82e-03      2.57e-01    2.72e-01    4.6e-05
    630      1.84e+00    1.88e+00      3.94e-03    3.88e-03      2.69e-01    2.74e-01    4.6e-05
    632      1.81e+00    1.87e+00      3.80e-03    3.99e-03      2.63e-01    2.73e-01    4.6e-05
    634      1.80e+00    1.86e+00      2.93e-03    3.89e-03      2.62e-01    2.72e-01    4.6e-05
    636      1.81e+00    1.86e+00      3.16e-03    4.24e-03      2.63e-01    2.72e-01    4.6e-05
    638      1.79e+00    1.86e+00      3.53e-03    3.67e-03      2.61e-01    2.72e-01    4.6e-05
    640      1.80e+00    1.88e+00      3.44e-03    4.26e-03      2.63e-01    2.74e-01    4.6e-05
    642      1.80e+00    1.86e+00      3.15e-03    3.85e-03      2.62e-01    2.71e-01    4.6e-05
    644      1.82e+00    1.86e+00      3.42e-03    4.01e-03      2.66e-01    2.71e-01    4.6e-05
    646      1.80e+00    1.90e+00      3.39e-03    4.33e-03      2.62e-01    2.77e-01    4.6e-05
    648      1.79e+00    1.89e+00      4.33e-03    4.19e-03      2.61e-01    2.75e-01    4.6e-05
    650      1.82e+00    1.87e+00      2.11e-03    3.93e-03      2.66e-01    2.72e-01    4.6e-05
    652      1.82e+00    1.87e+00      3.50e-03    3.88e-03      2.65e-01    2.73e-01    4.6e-05
    654      1.81e+00    1.88e+00      3.36e-03    4.18e-03      2.63e-01    2.74e-01    4.6e-05
    656      1.81e+00    1.86e+00      3.79e-03    4.10e-03      2.63e-01    2.71e-01    4.6e-05
    658      1.79e+00    1.89e+00      2.82e-03    4.17e-03      2.62e-01    2.75e-01    4.6e-05
    660      1.79e+00    1.86e+00      3.30e-03    4.14e-03      2.61e-01    2.72e-01    4.6e-05
    662      1.82e+00    1.87e+00      2.88e-03    4.19e-03      2.65e-01    2.73e-01    4.6e-05
    664      1.80e+00    1.87e+00      3.84e-03    4.05e-03      2.63e-01    2.72e-01    4.6e-05
    666      1.80e+00    1.86e+00      3.61e-03    3.79e-03      2.63e-01    2.71e-01    4.6e-05
    668      1.81e+00    1.85e+00      2.71e-03    3.81e-03      2.64e-01    2.70e-01    4.6e-05
    670      1.80e+00    1.88e+00      3.40e-03    4.07e-03      2.62e-01    2.74e-01    4.6e-05
    672      1.80e+00    1.86e+00      3.40e-03    3.99e-03      2.63e-01    2.72e-01    4.6e-05
    674      1.81e+00    1.88e+00      4.10e-03    4.04e-03      2.63e-01    2.74e-01    4.6e-05
    676      1.77e+00    1.86e+00      3.25e-03    3.93e-03      2.59e-01    2.72e-01    4.6e-05
    678      1.84e+00    1.86e+00      2.94e-03    4.00e-03      2.68e-01    2.71e-01    4.6e-05
    680      1.81e+00    1.89e+00      3.76e-03    3.91e-03      2.65e-01    2.75e-01    4.6e-05
    682      1.80e+00    1.87e+00      3.47e-03    4.30e-03      2.63e-01    2.73e-01    4.6e-05
    684      1.83e+00    1.87e+00      3.51e-03    4.25e-03      2.67e-01    2.72e-01    4.6e-05
    686      1.79e+00    1.88e+00      2.93e-03    4.15e-03      2.61e-01    2.74e-01    4.6e-05
    688      1.83e+00    1.87e+00      2.90e-03    3.78e-03      2.66e-01    2.73e-01    4.6e-05
    690      1.77e+00    1.87e+00      3.69e-03    4.11e-03      2.58e-01    2.72e-01    4.6e-05
    692      1.79e+00    1.86e+00      3.70e-03    3.91e-03      2.61e-01    2.72e-01    4.6e-05
    694      1.83e+00    1.84e+00      3.42e-03    4.12e-03      2.66e-01    2.68e-01    4.6e-05
    696      1.80e+00    1.86e+00      3.38e-03    4.27e-03      2.62e-01    2.72e-01    4.6e-05
    698      1.81e+00    1.89e+00      3.18e-03    3.87e-03      2.63e-01    2.75e-01    4.6e-05
    700      1.43e+00    1.46e+00      3.76e-03    4.36e-03      2.67e-01    2.73e-01    2.8e-05
    702      1.38e+00    1.45e+00      3.49e-03    4.17e-03      2.57e-01    2.71e-01    2.8e-05
    704      1.39e+00    1.44e+00      3.00e-03    3.96e-03      2.61e-01    2.69e-01    2.8e-05
    706      1.41e+00    1.45e+00      3.30e-03    4.14e-03      2.64e-01    2.72e-01    2.8e-05
    708      1.41e+00    1.46e+00      2.70e-03    3.95e-03      2.63e-01    2.73e-01    2.8e-05
    710      1.41e+00    1.46e+00      4.23e-03    3.65e-03      2.63e-01    2.72e-01    2.8e-05
    712      1.40e+00    1.45e+00      3.78e-03    4.13e-03      2.61e-01    2.71e-01    2.8e-05
    714      1.42e+00    1.44e+00      2.53e-03    3.80e-03      2.65e-01    2.69e-01    2.8e-05
    716      1.39e+00    1.45e+00      2.55e-03    3.91e-03      2.59e-01    2.72e-01    2.8e-05
    718      1.43e+00    1.45e+00      3.88e-03    4.23e-03      2.67e-01    2.71e-01    2.8e-05
    720      1.39e+00    1.48e+00      3.56e-03    4.17e-03      2.60e-01    2.76e-01    2.8e-05
    722      1.42e+00    1.48e+00      2.75e-03    3.71e-03      2.66e-01    2.76e-01    2.8e-05
    724      1.38e+00    1.45e+00      3.16e-03    3.51e-03      2.58e-01    2.72e-01    2.8e-05
    726      1.42e+00    1.46e+00      3.46e-03    4.08e-03      2.66e-01    2.73e-01    2.8e-05
    728      1.42e+00    1.47e+00      3.21e-03    3.71e-03      2.65e-01    2.74e-01    2.8e-05
    730      1.40e+00    1.47e+00      3.65e-03    4.05e-03      2.62e-01    2.75e-01    2.8e-05
    732      1.39e+00    1.45e+00      3.33e-03    3.96e-03      2.61e-01    2.71e-01    2.8e-05
    734      1.43e+00    1.42e+00      3.25e-03    3.51e-03      2.67e-01    2.66e-01    2.8e-05
    736      1.41e+00    1.45e+00      3.42e-03    4.11e-03      2.65e-01    2.72e-01    2.8e-05
    738      1.39e+00    1.47e+00      3.48e-03    3.97e-03      2.60e-01    2.74e-01    2.8e-05
    740      1.40e+00    1.45e+00      3.42e-03    3.83e-03      2.62e-01    2.72e-01    2.8e-05
    742      1.41e+00    1.47e+00      3.34e-03    4.31e-03      2.64e-01    2.74e-01    2.8e-05
    744      1.41e+00    1.46e+00      2.83e-03    4.34e-03      2.63e-01    2.72e-01    2.8e-05
    746      1.40e+00    1.47e+00      3.36e-03    4.07e-03      2.62e-01    2.75e-01    2.8e-05
    748      1.40e+00    1.44e+00      3.35e-03    3.95e-03      2.61e-01    2.69e-01    2.8e-05
    750      1.40e+00    1.47e+00      3.92e-03    3.79e-03      2.63e-01    2.75e-01    2.8e-05
    752      1.42e+00    1.46e+00      3.48e-03    3.72e-03      2.66e-01    2.73e-01    2.8e-05
    754      1.38e+00    1.45e+00      3.16e-03    3.76e-03      2.59e-01    2.71e-01    2.8e-05
    756      1.39e+00    1.46e+00      2.93e-03    4.03e-03      2.59e-01    2.73e-01    2.8e-05
    758      1.42e+00    1.46e+00      3.47e-03    4.23e-03      2.65e-01    2.72e-01    2.8e-05
    760      1.40e+00    1.45e+00      3.68e-03    3.63e-03      2.62e-01    2.71e-01    2.8e-05
    762      1.40e+00    1.45e+00      3.35e-03    4.12e-03      2.62e-01    2.72e-01    2.8e-05
    764      1.41e+00    1.45e+00      3.32e-03    3.87e-03      2.64e-01    2.71e-01    2.8e-05
    766      1.40e+00    1.45e+00      3.48e-03    4.00e-03      2.62e-01    2.71e-01    2.8e-05
    768      1.42e+00    1.46e+00      3.45e-03    3.98e-03      2.66e-01    2.72e-01    2.8e-05
    770      1.39e+00    1.46e+00      2.93e-03    3.66e-03      2.60e-01    2.74e-01    2.8e-05
    772      1.42e+00    1.43e+00      2.75e-03    3.97e-03      2.66e-01    2.68e-01    2.8e-05
    774      1.39e+00    1.47e+00      3.83e-03    4.15e-03      2.59e-01    2.75e-01    2.8e-05
    776      1.42e+00    1.45e+00      3.50e-03    3.97e-03      2.65e-01    2.72e-01    2.8e-05
    778      1.39e+00    1.46e+00      3.64e-03    3.74e-03      2.60e-01    2.72e-01    2.8e-05
    780      1.42e+00    1.45e+00      2.72e-03    3.77e-03      2.65e-01    2.71e-01    2.8e-05
    782      1.39e+00    1.46e+00      3.51e-03    4.30e-03      2.60e-01    2.72e-01    2.8e-05
    784      1.42e+00    1.45e+00      3.52e-03    3.98e-03      2.65e-01    2.70e-01    2.8e-05
    786      1.40e+00    1.46e+00      3.36e-03    3.91e-03      2.62e-01    2.73e-01    2.8e-05
    788      1.36e+00    1.44e+00      3.06e-03    4.14e-03      2.54e-01    2.69e-01    2.8e-05
    790      1.44e+00    1.46e+00      3.57e-03    4.12e-03      2.69e-01    2.72e-01    2.8e-05
    792      1.40e+00    1.44e+00      3.13e-03    3.55e-03      2.62e-01    2.70e-01    2.8e-05
    794      1.40e+00    1.48e+00      3.65e-03    3.80e-03      2.62e-01    2.76e-01    2.8e-05
    796      1.42e+00    1.45e+00      3.16e-03    4.16e-03      2.65e-01    2.72e-01    2.8e-05
    798      1.40e+00    1.46e+00      3.66e-03    4.04e-03      2.61e-01    2.72e-01    2.8e-05
    800      1.12e+00    1.14e+00      3.61e-03    3.95e-03      2.67e-01    2.73e-01    1.7e-05
    802      1.08e+00    1.13e+00      3.31e-03    3.89e-03      2.58e-01    2.70e-01    1.7e-05
    804      1.11e+00    1.13e+00      3.13e-03    4.18e-03      2.66e-01    2.70e-01    1.7e-05
    806      1.09e+00    1.13e+00      3.31e-03    3.74e-03      2.60e-01    2.70e-01    1.7e-05
    808      1.10e+00    1.14e+00      3.38e-03    3.99e-03      2.64e-01    2.73e-01    1.7e-05
    810      1.10e+00    1.13e+00      3.37e-03    4.06e-03      2.63e-01    2.70e-01    1.7e-05
    812      1.08e+00    1.15e+00      3.77e-03    4.01e-03      2.58e-01    2.75e-01    1.7e-05
    814      1.11e+00    1.14e+00      3.36e-03    4.00e-03      2.66e-01    2.73e-01    1.7e-05
    816      1.09e+00    1.13e+00      3.04e-03    3.99e-03      2.61e-01    2.71e-01    1.7e-05
    818      1.11e+00    1.14e+00      3.42e-03    3.41e-03      2.65e-01    2.73e-01    1.7e-05
    820      1.13e+00    1.12e+00      3.35e-03    3.40e-03      2.70e-01    2.68e-01    1.7e-05
    822      1.07e+00    1.14e+00      3.06e-03    4.31e-03      2.57e-01    2.73e-01    1.7e-05
    824      1.12e+00    1.15e+00      3.20e-03    3.90e-03      2.67e-01    2.75e-01    1.7e-05
    826      1.08e+00    1.15e+00      3.86e-03    4.03e-03      2.58e-01    2.74e-01    1.7e-05
    828      1.10e+00    1.14e+00      3.20e-03    3.58e-03      2.63e-01    2.71e-01    1.7e-05
    830      1.10e+00    1.15e+00      3.72e-03    3.74e-03      2.63e-01    2.75e-01    1.7e-05
    832      1.11e+00    1.14e+00      3.33e-03    3.74e-03      2.65e-01    2.71e-01    1.7e-05
    834      1.09e+00    1.14e+00      3.39e-03    4.25e-03      2.60e-01    2.73e-01    1.7e-05
    836      1.12e+00    1.14e+00      2.82e-03    4.08e-03      2.67e-01    2.73e-01    1.7e-05
    838      1.08e+00    1.14e+00      3.75e-03    3.95e-03      2.58e-01    2.73e-01    1.7e-05
    840      1.11e+00    1.15e+00      2.67e-03    3.77e-03      2.66e-01    2.75e-01    1.7e-05
    842      1.09e+00    1.14e+00      3.62e-03    3.59e-03      2.60e-01    2.71e-01    1.7e-05
    844      1.09e+00    1.14e+00      3.48e-03    4.15e-03      2.61e-01    2.72e-01    1.7e-05
    846      1.10e+00    1.13e+00      3.09e-03    3.75e-03      2.63e-01    2.70e-01    1.7e-05
    848      1.10e+00    1.16e+00      3.87e-03    4.07e-03      2.62e-01    2.76e-01    1.7e-05
    850      1.11e+00    1.13e+00      2.97e-03    4.11e-03      2.65e-01    2.69e-01    1.7e-05
    852      1.09e+00    1.14e+00      3.14e-03    3.95e-03      2.61e-01    2.73e-01    1.7e-05
    854      1.11e+00    1.15e+00      3.65e-03    4.05e-03      2.64e-01    2.74e-01    1.7e-05
    856      1.09e+00    1.13e+00      3.01e-03    4.19e-03      2.60e-01    2.71e-01    1.7e-05
    858      1.12e+00    1.14e+00      3.68e-03    4.00e-03      2.67e-01    2.73e-01    1.7e-05
    860      1.06e+00    1.14e+00      3.82e-03    4.00e-03      2.53e-01    2.72e-01    1.7e-05
    862      1.14e+00    1.13e+00      2.97e-03    4.38e-03      2.73e-01    2.70e-01    1.7e-05
    864      1.08e+00    1.14e+00      3.48e-03    4.13e-03      2.58e-01    2.72e-01    1.7e-05
    866      1.12e+00    1.15e+00      3.24e-03    3.88e-03      2.67e-01    2.74e-01    1.7e-05
    868      1.12e+00    1.14e+00      3.59e-03    3.83e-03      2.67e-01    2.71e-01    1.7e-05
    870      1.07e+00    1.14e+00      3.19e-03    3.84e-03      2.57e-01    2.72e-01    1.7e-05
    872      1.11e+00    1.15e+00      2.24e-03    4.35e-03      2.64e-01    2.74e-01    1.7e-05
    874      1.10e+00    1.13e+00      3.99e-03    3.50e-03      2.62e-01    2.71e-01    1.7e-05
    876      1.10e+00    1.14e+00      3.02e-03    4.17e-03      2.62e-01    2.71e-01    1.7e-05
    878      1.11e+00    1.14e+00      3.61e-03    4.20e-03      2.64e-01    2.73e-01    1.7e-05
    880      1.11e+00    1.13e+00      3.45e-03    3.97e-03      2.64e-01    2.71e-01    1.7e-05
    882      1.10e+00    1.13e+00      3.49e-03    3.70e-03      2.62e-01    2.70e-01    1.7e-05
    884      1.10e+00    1.15e+00      3.87e-03    3.75e-03      2.63e-01    2.74e-01    1.7e-05
    886      1.10e+00    1.15e+00      2.64e-03    4.24e-03      2.63e-01    2.74e-01    1.7e-05
    888      1.11e+00    1.13e+00      3.40e-03    3.92e-03      2.64e-01    2.69e-01    1.7e-05
    890      1.09e+00    1.13e+00      3.39e-03    4.13e-03      2.60e-01    2.69e-01    1.7e-05
    892      1.11e+00    1.15e+00      3.36e-03    4.24e-03      2.66e-01    2.74e-01    1.7e-05
    894      1.09e+00    1.14e+00      3.55e-03    4.23e-03      2.61e-01    2.72e-01    1.7e-05
    896      1.09e+00    1.13e+00      3.36e-03    4.09e-03      2.61e-01    2.70e-01    1.7e-05
    898      1.11e+00    1.13e+00      3.35e-03    3.67e-03      2.65e-01    2.70e-01    1.7e-05
    900      8.75e-01    8.91e-01      3.45e-03    4.02e-03      2.65e-01    2.70e-01    9.9e-06
    902      8.63e-01    8.94e-01      3.18e-03    3.81e-03      2.61e-01    2.71e-01    9.9e-06
    904      8.70e-01    9.03e-01      2.99e-03    3.63e-03      2.63e-01    2.73e-01    9.9e-06
    906      8.65e-01    8.90e-01      3.60e-03    3.94e-03      2.62e-01    2.70e-01    9.9e-06
    908      8.61e-01    8.89e-01      3.37e-03    4.03e-03      2.61e-01    2.69e-01    9.9e-06
    910      8.64e-01    9.10e-01      3.48e-03    3.95e-03      2.62e-01    2.76e-01    9.9e-06
    912      8.58e-01    9.01e-01      3.30e-03    3.83e-03      2.60e-01    2.73e-01    9.9e-06
    914      8.71e-01    8.88e-01      3.48e-03    3.67e-03      2.64e-01    2.69e-01    9.9e-06
    916      8.70e-01    8.96e-01      2.83e-03    4.11e-03      2.64e-01    2.71e-01    9.9e-06
    918      8.65e-01    9.09e-01      3.39e-03    3.76e-03      2.62e-01    2.75e-01    9.9e-06
    920      8.64e-01    8.90e-01      3.76e-03    4.03e-03      2.62e-01    2.69e-01    9.9e-06
    922      8.61e-01    8.88e-01      2.89e-03    3.88e-03      2.61e-01    2.69e-01    9.9e-06
    924      8.61e-01    8.87e-01      3.89e-03    3.96e-03      2.61e-01    2.68e-01    9.9e-06
    926      8.73e-01    8.85e-01      2.63e-03    3.74e-03      2.64e-01    2.68e-01    9.9e-06
    928      8.55e-01    9.02e-01      3.62e-03    4.25e-03      2.59e-01    2.73e-01    9.9e-06
    930      8.82e-01    9.06e-01      3.15e-03    3.62e-03      2.67e-01    2.74e-01    9.9e-06
    932      8.66e-01    8.98e-01      3.97e-03    3.92e-03      2.62e-01    2.72e-01    9.9e-06
    934      8.70e-01    8.99e-01      2.76e-03    3.95e-03      2.63e-01    2.72e-01    9.9e-06
    936      8.67e-01    8.90e-01      3.24e-03    3.84e-03      2.62e-01    2.69e-01    9.9e-06
    938      8.70e-01    9.01e-01      2.92e-03    3.82e-03      2.64e-01    2.73e-01    9.9e-06
    940      8.50e-01    8.97e-01      3.65e-03    3.95e-03      2.57e-01    2.72e-01    9.9e-06
    942      8.84e-01    9.01e-01      2.94e-03    3.66e-03      2.68e-01    2.73e-01    9.9e-06
    944      8.60e-01    8.93e-01      3.44e-03    3.66e-03      2.61e-01    2.71e-01    9.9e-06
    946      8.81e-01    9.04e-01      3.41e-03    3.95e-03      2.67e-01    2.74e-01    9.9e-06
    948      8.60e-01    9.09e-01      3.08e-03    3.74e-03      2.60e-01    2.75e-01    9.9e-06
    950      8.77e-01    9.03e-01      3.77e-03    3.88e-03      2.66e-01    2.74e-01    9.9e-06
    952      8.71e-01    8.92e-01      3.64e-03    4.13e-03      2.64e-01    2.70e-01    9.9e-06
    954      8.64e-01    9.03e-01      2.94e-03    4.18e-03      2.62e-01    2.74e-01    9.9e-06
    956      8.76e-01    9.04e-01      3.60e-03    3.78e-03      2.65e-01    2.74e-01    9.9e-06
    958      8.59e-01    8.98e-01      3.14e-03    3.92e-03      2.60e-01    2.72e-01    9.9e-06
    960      8.53e-01    9.01e-01      3.64e-03    4.05e-03      2.58e-01    2.73e-01    9.9e-06
    962      8.79e-01    9.00e-01      3.22e-03    4.03e-03      2.66e-01    2.72e-01    9.9e-06
    964      8.64e-01    9.07e-01      3.13e-03    4.03e-03      2.62e-01    2.75e-01    9.9e-06
    966      8.69e-01    8.90e-01      3.16e-03    4.00e-03      2.63e-01    2.70e-01    9.9e-06
    968      8.60e-01    8.98e-01      3.02e-03    3.79e-03      2.61e-01    2.72e-01    9.9e-06
    970      8.70e-01    9.07e-01      3.76e-03    4.14e-03      2.63e-01    2.75e-01    9.9e-06
    972      8.70e-01    8.96e-01      3.26e-03    3.78e-03      2.64e-01    2.71e-01    9.9e-06
    974      8.70e-01    8.86e-01      3.54e-03    3.84e-03      2.64e-01    2.68e-01    9.9e-06
    976      8.75e-01    9.01e-01      3.15e-03    4.24e-03      2.65e-01    2.73e-01    9.9e-06
    978      8.64e-01    9.00e-01      3.42e-03    3.84e-03      2.62e-01    2.73e-01    9.9e-06
    980      8.70e-01    9.06e-01      3.48e-03    3.73e-03      2.63e-01    2.74e-01    9.9e-06
    982      8.66e-01    8.95e-01      3.29e-03    4.10e-03      2.62e-01    2.71e-01    9.9e-06
    984      8.57e-01    8.98e-01      2.98e-03    3.75e-03      2.60e-01    2.72e-01    9.9e-06
    986      8.74e-01    8.91e-01      3.85e-03    3.82e-03      2.65e-01    2.70e-01    9.9e-06
    988      8.73e-01    8.89e-01      2.99e-03    3.85e-03      2.64e-01    2.69e-01    9.9e-06
    990      8.64e-01    8.92e-01      3.30e-03    3.73e-03      2.62e-01    2.70e-01    9.9e-06
    992      8.80e-01    9.01e-01      2.23e-03    4.14e-03      2.67e-01    2.73e-01    9.9e-06
    994      8.56e-01    9.02e-01      4.26e-03    4.11e-03      2.59e-01    2.73e-01    9.9e-06
    996      8.58e-01    9.03e-01      2.97e-03    4.08e-03      2.60e-01    2.74e-01    9.9e-06
    998      8.79e-01    8.96e-01      3.80e-03    3.87e-03      2.66e-01    2.71e-01    9.9e-06
   1000      6.96e-01    7.19e-01      3.23e-03    3.86e-03      2.64e-01    2.73e-01    5.9e-06
   1002      6.88e-01    7.16e-01      3.61e-03    4.09e-03      2.61e-01    2.72e-01    5.9e-06
   1004      6.83e-01    7.16e-01      2.66e-03    4.07e-03      2.59e-01    2.72e-01    5.9e-06
   1006      6.92e-01    7.07e-01      3.97e-03    3.85e-03      2.63e-01    2.68e-01    5.9e-06
   1008      7.03e-01    7.16e-01      3.19e-03    4.01e-03      2.67e-01    2.72e-01    5.9e-06
   1010      6.76e-01    7.22e-01      3.11e-03    4.19e-03      2.57e-01    2.74e-01    5.9e-06
   1012      6.93e-01    7.20e-01      3.61e-03    3.64e-03      2.63e-01    2.73e-01    5.9e-06
   1014      6.96e-01    7.28e-01      3.22e-03    4.16e-03      2.64e-01    2.76e-01    5.9e-06
   1016      6.94e-01    7.17e-01      3.92e-03    4.05e-03      2.63e-01    2.72e-01    5.9e-06
   1018      6.85e-01    7.16e-01      2.86e-03    3.45e-03      2.60e-01    2.72e-01    5.9e-06
   1020      6.88e-01    7.15e-01      3.18e-03    3.79e-03      2.61e-01    2.71e-01    5.9e-06
   1022      6.92e-01    7.17e-01      3.52e-03    3.87e-03      2.63e-01    2.72e-01    5.9e-06
   1024      6.95e-01    7.11e-01      2.76e-03    3.76e-03      2.64e-01    2.70e-01    5.9e-06
   1026      6.93e-01    7.12e-01      3.96e-03    3.80e-03      2.63e-01    2.70e-01    5.9e-06
   1028      6.80e-01    7.14e-01      3.55e-03    3.78e-03      2.58e-01    2.71e-01    5.9e-06
   1030      7.04e-01    7.17e-01      2.88e-03    4.22e-03      2.67e-01    2.72e-01    5.9e-06
   1032      6.87e-01    7.15e-01      3.22e-03    4.09e-03      2.61e-01    2.71e-01    5.9e-06
   1034      6.96e-01    7.23e-01      3.50e-03    3.76e-03      2.64e-01    2.75e-01    5.9e-06
   1036      6.86e-01    7.22e-01      3.11e-03    3.65e-03      2.61e-01    2.74e-01    5.9e-06
   1038      6.99e-01    7.12e-01      3.79e-03    4.25e-03      2.65e-01    2.70e-01    5.9e-06
   1040      6.90e-01    7.24e-01      3.55e-03    4.03e-03      2.62e-01    2.75e-01    5.9e-06
   1042      6.96e-01    7.18e-01      3.44e-03    3.95e-03      2.64e-01    2.72e-01    5.9e-06
   1044      6.96e-01    7.18e-01      2.75e-03    4.22e-03      2.64e-01    2.73e-01    5.9e-06
   1046      6.89e-01    7.25e-01      3.83e-03    3.90e-03      2.61e-01    2.75e-01    5.9e-06
   1048      7.03e-01    7.10e-01      3.25e-03    3.54e-03      2.67e-01    2.70e-01    5.9e-06
   1050      6.78e-01    7.19e-01      3.19e-03    4.05e-03      2.57e-01    2.73e-01    5.9e-06
   1052      6.88e-01    7.10e-01      3.63e-03    3.85e-03      2.61e-01    2.69e-01    5.9e-06
   1054      6.93e-01    7.11e-01      2.83e-03    3.83e-03      2.63e-01    2.70e-01    5.9e-06
   1056      7.11e-01    7.27e-01      3.02e-03    4.08e-03      2.70e-01    2.76e-01    5.9e-06
   1058      6.75e-01    7.10e-01      3.62e-03    4.04e-03      2.56e-01    2.70e-01    5.9e-06
   1060      6.86e-01    7.15e-01      3.53e-03    3.65e-03      2.60e-01    2.72e-01    5.9e-06
