epoch,lr_schedule,step,test_energy_mae,test_energy_rmse,test_forces_mae,test_forces_rmse,test_loss,train_energy_mae,train_energy_rmse,train_forces_mae,train_forces_rmse,train_loss,val_energy_mae,val_energy_rmse,val_forces_mae,val_forces_rmse,val_loss
114,,1149,,,,,,0.3922439217567444,0.42234787344932556,0.09737926721572876,0.12908320128917694,0.018279623240232468,,,,,
114,,1149,,,,,,,,,,,0.16672201454639435,0.20995572209358215,0.10825303196907043,0.14584192633628845,0.021497981622815132
,0.001,1150,,,,,,,,,,,,,,,
115,,1159,,,,,,,,,,,0.16652679443359375,0.2094787061214447,0.10792592167854309,0.14547209441661835,0.021389322355389595
,0.001,1160,,,,,,,,,,,,,,,
116,,1169,,,,,,,,,,,0.1658339649438858,0.20808045566082,0.10761792212724686,0.14511194825172424,0.021279877051711082
,0.001,1170,,,,,,,,,,,,,,,
117,,1179,,,,,,,,,,,0.16574564576148987,0.20767958462238312,0.10730954259634018,0.1447478085756302,0.021173715591430664
,0.001,1180,,,,,,,,,,,,,,,
118,,1189,,,,,,,,,,,0.16513068974018097,0.2061278223991394,0.1070164293050766,0.14440496265888214,0.021069146692752838
,0.001,1190,,,,,,,,,,,,,,,
119,,1199,,,,,,0.9059002995491028,0.9133214354515076,0.08761540800333023,0.1134982630610466,0.02109459787607193,,,,,
119,,1199,,,,,,,,,,,0.16490750014781952,0.2059537023305893,0.10671821981668472,0.14406222105026245,0.020970556885004044
,0.001,1200,,,,,,,,,,,,,,,
120,,1209,,,,,,,,,,,0.16409477591514587,0.20554208755493164,0.10643936693668365,0.1437414139509201,0.020877452567219734
,0.001,1210,,,,,,,,,,,,,,,
121,,1219,,,,,,,,,,,0.16367606818675995,0.20443663001060486,0.10619674623012543,0.1434505432844162,0.0207902193069458
,0.001,1220,,,,,,,,,,,,,,,
122,,1229,,,,,,,,,,,0.16415321826934814,0.20445723831653595,0.10596358776092529,0.14317519962787628,0.020712174475193024
,0.001,1230,,,,,,,,,,,,,,,
123,,1239,,,,,,,,,,,0.1645461469888687,0.2049126923084259,0.1057194396853447,0.14289849996566772,0.02063567191362381
,0.001,1240,,,,,,,,,,,,,,,
124,,1249,,,,,,0.14736373722553253,0.17383261024951935,0.08852289617061615,0.11676963418722153,0.013800974935293198,,,,,
124,,1249,,,,,,,,,,,0.16413629055023193,0.20401793718338013,0.10548130422830582,0.14262062311172485,0.02055346965789795
,0.001,1250,,,,,,,,,,,,,,,
125,,1259,,,,,,,,,,,0.16428661346435547,0.2036767601966858,0.1052434965968132,0.14233575761318207,0.020471714437007904
,0.001,1260,,,,,,,,,,,,,,,
126,,1269,,,,,,,,,,,0.16455024480819702,0.20371554791927338,0.10498868674039841,0.1420312076807022,0.020386137068271637
,0.001,1270,,,,,,,,,,,,,,,
127,,1279,,,,,,,,,,,0.16470253467559814,0.20373693108558655,0.10475239902734756,0.14173941314220428,0.020304247736930847
,0.001,1280,,,,,,,,,,,,,,,
128,,1289,,,,,,,,,,,0.16448844969272614,0.2032323181629181,0.10451072454452515,0.14144818484783173,0.020220549777150154
,0.001,1290,,,,,,,,,,,,,,,
129,,1299,,,,,,0.32191896438598633,0.3500683903694153,0.08149580657482147,0.10704796761274338,0.012570153921842575,,,,,
129,,1299,,,,,,,,,,,0.16438627243041992,0.20307904481887817,0.10427422821521759,0.14116065204143524,0.020139480009675026
,0.001,1300,,,,,,,,,,,,,,,
130,,1309,,,,,,,,,,,0.1645732820034027,0.20335501432418823,0.10404390841722488,0.1408783495426178,0.020061779767274857
,0.001,1310,,,,,,,,,,,,,,,
131,,1319,,,,,,,,,,,0.16524091362953186,0.20398752391338348,0.10381302982568741,0.14059437811374664,0.019985223188996315
,0.001,1320,,,,,,,,,,,,,,,
132,,1329,,,,,,,,,,,0.16542184352874756,0.20339319109916687,0.10359862446784973,0.1403322070837021,0.01990988291800022
,0.001,1330,,,,,,,,,,,,,,,
133,,1339,,,,,,,,,,,0.16771720349788666,0.20574204623699188,0.10341126471757889,0.14010655879974365,0.019856849685311317
,0.001,1340,,,,,,,,,,,,,,,
134,,1349,,,,,,0.13402223587036133,0.1500244438648224,0.08521440625190735,0.11154205352067947,0.012542287819087505,,,,,
134,,1349,,,,,,,,,,,0.16820335388183594,0.20581436157226562,0.10324231535196304,0.13990633189678192,0.019801640883088112
,0.001,1350,,,,,,,,,,,,,,,
135,,1359,,,,,,,,,,,0.1685415804386139,0.2058083713054657,0.10306529700756073,0.13968171179294586,0.019739441573619843
,0.001,1360,,,,,,,,,,,,,,,
136,,1369,,,,,,,,,,,0.16758674383163452,0.20432010293006897,0.10286566615104675,0.13943761587142944,0.019665885716676712
,0.001,1370,,,,,,,,,,,,,,,
137,,1379,,,,,,,,,,,0.16779547929763794,0.20436665415763855,0.10266833007335663,0.13919322192668915,0.019598662853240967
,0.001,1380,,,,,,,,,,,,,,,
138,,1389,,,,,,,,,,,0.16808673739433289,0.20444384217262268,0.10246575623750687,0.13895314931869507,0.01953287422657013
,0.001,1390,,,,,,,,,,,,,,,
139,,1399,,,,,,0.06563232094049454,0.08446720242500305,0.0861150473356247,0.11147402971982956,0.012373542413115501,,,,,
139,,1399,,,,,,,,,,,0.1679336130619049,0.20381131768226624,0.10225830972194672,0.13870106637477875,0.019460994750261307
,0.001,1400,,,,,,,,,,,,,,,
140,,1409,,,,,,,,,,,0.1673724204301834,0.20299561321735382,0.10205823183059692,0.13845090568065643,0.019389040768146515
,0.001,1410,,,,,,,,,,,,,,,
