Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
44.7500       -452.0505    -453.9617       1.9112   238.5
44.8000       -452.8229    -454.5651       1.7422   217.4
44.8500       -452.1080    -454.3320       2.2240   277.5
44.9000       -451.8022    -454.0925       2.2902   285.8
44.9500       -451.5901    -453.5977       2.0075   250.5
45.0000       -451.6072    -454.3255       2.7182   339.2
45.0500       -451.5009    -453.5529       2.0520   256.0
45.1000       -452.0559    -454.3157       2.2598   282.0
45.1500       -451.8540    -453.9663       2.1123   263.6
45.2000       -451.1175    -454.0160       2.8984   361.7
45.2500       -450.8272    -453.4310       2.6038   324.9
45.3000       -451.3709    -454.0008       2.6299   328.2
45.3500       -451.3370    -453.8508       2.5139   313.7
45.4000       -451.4129    -454.2064       2.7935   348.6
45.4500       -451.2852    -454.4262       3.1411   391.9
45.5000       -451.2620    -453.7102       2.4481   305.5
45.5500       -450.9957    -453.7265       2.7307   340.7
45.6000       -451.6624    -453.8205       2.1581   269.3
45.6500       -452.0664    -454.2472       2.1808   272.1
45.7000       -451.8606    -454.1565       2.2959   286.5
45.7500       -451.6290    -454.0915       2.4625   307.3
45.8000       -452.0023    -454.1663       2.1640   270.0
45.8500       -451.6669    -454.0063       2.3394   291.9
45.9000       -451.9325    -454.0772       2.1447   267.6
45.9500       -451.6593    -454.1822       2.5228   314.8
46.0000       -451.3430    -454.0661       2.7231   339.8
46.0500       -451.8217    -454.1968       2.3751   296.4
46.1000       -451.9427    -454.0258       2.0831   259.9
46.1500       -451.4964    -454.1685       2.6721   333.4
46.2000       -451.5963    -454.3528       2.7565   344.0
46.2500       -451.7244    -453.9310       2.2066   275.3
46.3000       -451.5437    -454.0063       2.4626   307.3
46.3500       -452.1104    -454.3459       2.2354   278.9
46.4000       -451.8363    -454.1726       2.3362   291.5
46.4500       -451.9796    -453.9688       1.9892   248.2
46.5000       -452.0437    -454.2856       2.2418   279.7
46.5500       -451.3045    -453.8046       2.5000   312.0
46.6000       -451.7303    -454.0824       2.3522   293.5
46.6500       -451.4681    -453.8398       2.3718   295.9
46.7000       -451.0927    -454.0463       2.9536   368.6
46.7500       -451.9504    -454.1853       2.2349   278.9
46.8000       -451.6108    -454.3345       2.7237   339.9
46.8500       -451.5553    -453.7552       2.2000   274.5
46.9000       -451.5308    -453.9735       2.4427   304.8
46.9500       -451.4843    -453.6832       2.1989   274.4
47.0000       -452.1435    -454.4473       2.3037   287.5
47.0500       -451.7236    -453.9886       2.2651   282.6
47.1000       -451.8387    -454.4404       2.6017   324.6
47.1500       -451.8338    -453.9557       2.1218   264.8
47.2000       -451.7658    -453.9572       2.1914   273.4
47.2500       -451.4766    -453.9904       2.5138   313.7
47.3000       -451.5516    -453.9872       2.4356   303.9
47.3500       -451.6357    -454.1648       2.5290   315.6
47.4000       -451.5284    -454.0595       2.5311   315.8
47.4500       -451.7165    -454.1570       2.4406   304.5
47.5000       -452.3308    -454.2453       1.9145   238.9
47.5500       -452.2894    -454.3288       2.0395   254.5
47.6000       -452.5576    -454.4549       1.8973   236.7
47.6500       -451.8808    -454.1520       2.2712   283.4
47.7000       -452.1492    -454.3222       2.1729   271.1
47.7500       -451.9285    -454.2979       2.3694   295.7
47.8000       -451.7884    -454.1856       2.3971   299.1
47.8500       -451.8721    -453.9144       2.0422   254.8
47.9000       -451.9282    -453.9025       1.9743   246.4
47.9500       -451.8086    -454.4703       2.6617   332.1
48.0000       -451.8516    -453.9827       2.1312   265.9
48.0500       -451.5994    -453.8244       2.2250   277.6
48.1000       -451.9109    -454.4107       2.4998   311.9
48.1500       -452.0051    -454.1178       2.1128   263.6
48.2000       -451.9451    -454.1830       2.2380   279.3
48.2500       -451.9868    -453.8802       1.8934   236.3
48.3000       -451.7506    -453.9165       2.1659   270.3
48.3500       -451.8401    -454.0467       2.2066   275.3
48.4000       -452.2252    -454.4180       2.1927   273.6
48.4500       -451.8894    -454.3786       2.4893   310.6
48.5000       -451.5500    -454.0120       2.4620   307.2
48.5500       -452.1046    -454.1882       2.0837   260.0
48.6000       -452.0025    -454.3641       2.3617   294.7
48.6500       -451.8157    -454.1974       2.3816   297.2
48.7000       -451.9681    -454.0320       2.0639   257.5
48.7500       -452.1854    -454.2656       2.0802   259.6
48.8000       -451.9596    -454.1020       2.1424   267.3
48.8500       -451.7148    -453.9920       2.2771   284.1
48.9000       -451.8036    -454.0119       2.2083   275.6
48.9500       -451.7073    -453.9386       2.2313   278.4
49.0000       -451.9882    -454.0098       2.0216   252.3
49.0500       -452.1351    -454.5033       2.3682   295.5
49.1000       -451.9891    -454.3357       2.3467   292.8
49.1500       -451.6253    -453.8442       2.2189   276.9
49.2000       -451.8462    -454.1881       2.3418   292.2
49.2500       -451.6989    -454.4140       2.7150   338.8
49.3000       -451.7559    -454.0001       2.2442   280.0
49.3500       -452.0672    -454.2980       2.2308   278.4
49.4000       -451.6127    -453.6194       2.0067   250.4
49.4500       -452.0090    -454.5536       2.5446   317.5
49.5000       -451.8533    -454.2849       2.4316   303.4
49.5500       -451.9300    -454.0160       2.0860   260.3
49.6000       -451.9679    -454.0787       2.1108   263.4
49.6500       -451.9266    -453.9065       1.9799   247.1
49.7000       -451.7335    -453.9304       2.1968   274.1
49.7500       -451.6268    -453.9975       2.3706   295.8
49.8000       -451.4660    -453.9248       2.4588   306.8
49.8500       -451.5595    -454.0397       2.4801   309.5
49.9000       -451.4553    -453.9865       2.5312   315.8
49.9500       -451.5469    -454.2954       2.7485   343.0
50.0000       -452.0466    -454.0985       2.0519   256.0
50.0500       -452.3120    -454.0549       1.7429   217.5
50.1000       -452.2586    -454.4230       2.1645   270.1
50.1500       -452.0380    -454.0495       2.0116   251.0
50.2000       -452.1719    -454.2047       2.0328   253.7
50.2500       -451.7217    -454.2327       2.5110   313.3
50.3000       -451.3501    -453.9998       2.6497   330.6
50.3500       -451.5370    -454.1733       2.6363   329.0
50.4000       -451.4418    -453.9769       2.5351   316.3
50.4500       -451.4549    -453.7833       2.3284   290.5
50.5000       -451.1308    -454.0127       2.8818   359.6
50.5500       -451.4425    -453.7343       2.2919   286.0
50.6000       -451.0539    -454.3223       3.2684   407.8
50.6500       -451.8489    -453.9517       2.1028   262.4
50.7000       -452.1187    -454.2275       2.1087   263.1
50.7500       -451.9185    -454.0603       2.1418   267.2
50.8000       -451.9687    -454.3260       2.3573   294.1
50.8500       -451.8443    -454.2707       2.4265   302.8
50.9000       -451.9861    -454.2018       2.2157   276.5
50.9500       -452.3417    -454.4522       2.1105   263.3
51.0000       -452.0172    -454.1265       2.1094   263.2
51.0500       -452.0169    -454.0930       2.0761   259.1
51.1000       -451.9952    -454.4832       2.4880   310.5
51.1500       -451.9113    -454.4982       2.5869   322.8
51.2000       -452.0692    -454.3236       2.2544   281.3
51.2500       -452.1015    -454.4293       2.3278   290.5
51.3000       -451.6204    -454.1287       2.5083   313.0
51.3500       -450.9493    -453.2321       2.2828   284.8
51.4000       -450.9151    -453.6982       2.7831   347.3
51.4500       -451.5062    -453.7328       2.2266   277.8
51.5000       -451.3540    -453.8931       2.5391   316.8
51.5500       -451.9241    -454.3185       2.3945   298.8
51.6000       -452.0211    -454.5889       2.5678   320.4
51.6500       -451.7319    -454.0597       2.3278   290.5
51.7000       -451.4057    -453.5857       2.1799   272.0
51.7500       -451.8821    -454.0097       2.1276   265.5
51.8000       -451.7259    -453.8468       2.1209   264.6
51.8500       -452.0392    -453.9033       1.8641   232.6
51.9000       -451.4128    -454.0638       2.6510   330.8
51.9500       -451.6816    -454.2414       2.5598   319.4
52.0000       -451.0682    -453.7388       2.6706   333.2
52.0500       -451.2395    -453.7154       2.4760   308.9
52.1000       -451.2820    -453.6610       2.3790   296.9
52.1500       -451.1282    -453.5407       2.4125   301.0
52.2000       -451.3096    -453.6011       2.2915   285.9
52.2500       -451.8099    -454.2151       2.4052   300.1
52.3000       -451.8103    -454.0552       2.2449   280.1
52.3500       -451.4606    -454.1347       2.6741   333.7
52.4000       -451.2353    -454.1020       2.8667   357.7
52.4500       -451.8303    -453.9628       2.1325   266.1
52.5000       -451.8152    -453.9458       2.1306   265.9
52.5500       -451.5742    -454.0565       2.4823   309.7
52.6000       -451.7494    -453.9430       2.1936   273.7
52.6500       -451.7797    -454.2481       2.4683   308.0
52.7000       -452.1911    -454.1977       2.0066   250.4
52.7500       -451.5584    -453.9708       2.4124   301.0
52.8000       -451.6728    -453.8063       2.1335   266.2
52.8500       -451.4262    -453.8898       2.4637   307.4
52.9000       -451.3368    -454.0266       2.6898   335.6
52.9500       -451.6738    -454.1220       2.4482   305.5
53.0000       -451.2542    -453.6428       2.3886   298.0
53.0500       -451.9899    -454.2363       2.2465   280.3
53.1000       -451.7749    -453.7489       1.9740   246.3
53.1500       -451.6719    -453.8391       2.1672   270.4
53.2000       -452.0401    -454.5157       2.4756   308.9
53.2500       -451.8683    -454.0207       2.1525   268.6
53.3000       -452.3486    -454.4896       2.1411   267.2
53.3500       -452.3441    -454.2522       1.9081   238.1
53.4000       -451.5929    -453.9945       2.4016   299.7
53.4500       -451.2209    -453.7898       2.5689   320.5
53.5000       -451.3933    -454.0754       2.6822   334.7
53.5500       -451.3428    -453.8594       2.5166   314.0
53.6000       -451.0526    -453.7956       2.7430   342.3
53.6500       -450.5999    -453.5395       2.9396   366.8
53.7000       -450.6951    -453.5588       2.8637   357.3
53.7500       -451.1088    -453.4553       2.3466   292.8
53.8000       -451.1385    -453.7273       2.5888   323.0
53.8500       -451.1745    -453.6832       2.5087   313.0
53.9000       -451.7201    -454.0508       2.3307   290.8
53.9500       -451.9322    -454.4661       2.5340   316.2
54.0000       -451.4746    -453.9347       2.4601   307.0
54.0500       -451.8225    -453.9804       2.1578   269.3
54.1000       -451.9525    -454.1987       2.2463   280.3
54.1500       -451.8435    -454.0242       2.1808   272.1
54.2000       -451.4588    -453.9215       2.4627   307.3
54.2500       -451.3393    -453.9605       2.6212   327.1
54.3000       -451.3758    -453.7649       2.3891   298.1
54.3500       -451.1619    -453.6685       2.5067   312.8
54.4000       -451.5042    -453.7753       2.2711   283.4
54.4500       -451.7292    -454.0360       2.3068   287.8
54.5000       -451.7348    -454.3032       2.5684   320.5
54.5500       -451.8816    -454.3659       2.4842   310.0
54.6000       -452.0283    -454.1892       2.1608   269.6
54.6500       -451.6919    -453.8823       2.1905   273.3
54.7000       -451.4937    -454.0733       2.5796   321.9
54.7500       -451.5816    -454.0259       2.4443   305.0
54.8000       -451.9473    -454.5029       2.5556   318.9
54.8500       -451.8860    -454.3237       2.4377   304.2
54.9000       -451.7509    -454.3428       2.5919   323.4
54.9500       -451.6013    -453.6174       2.0161   251.6
55.0000       -451.4763    -454.0488       2.5726   321.0
55.0500       -451.9182    -453.9555       2.0373   254.2
55.1000       -452.1385    -454.5348       2.3963   299.0
55.1500       -452.5696    -454.4491       1.8795   234.5
55.2000       -452.0558    -454.4021       2.3462   292.8
55.2500       -451.9952    -454.3272       2.3320   291.0
55.3000       -452.2241    -454.1721       1.9480   243.1
55.3500       -451.5863    -453.8261       2.2398   279.5
55.4000       -452.0564    -454.3531       2.2967   286.6
55.4500       -451.8892    -454.0003       2.1111   263.4
55.5000       -452.3384    -453.9385       1.6001   199.7
55.5500       -452.1946    -454.1975       2.0028   249.9
55.6000       -452.3890    -454.6147       2.2256   277.7
55.6500       -452.1652    -454.5038       2.3385   291.8
55.7000       -451.8768    -454.2681       2.3913   298.4
55.7500       -451.4697    -453.9461       2.4763   309.0
55.8000       -451.3226    -454.0978       2.7752   346.3
55.8500       -451.4526    -453.8770       2.4244   302.5
55.9000       -451.5708    -453.9464       2.3756   296.4
55.9500       -451.6119    -453.8944       2.2825   284.8
56.0000       -451.7579    -454.3308       2.5729   321.0
56.0500       -451.8528    -454.2156       2.3628   294.8
56.1000       -452.0614    -454.4274       2.3659   295.2
56.1500       -451.5583    -453.8320       2.2738   283.7
56.2000       -451.3466    -453.8813       2.5347   316.3
56.2500       -451.1099    -453.5682       2.4582   306.7
56.3000       -451.1063    -453.8691       2.7629   344.7
56.3500       -450.8557    -453.6884       2.8326   353.5
56.4000       -451.2709    -454.1821       2.9112   363.3
56.4500       -451.7387    -454.2677       2.5290   315.6
56.5000       -451.5859    -453.7839       2.1980   274.3
56.5500       -451.3966    -454.2208       2.8242   352.4
56.6000       -451.7805    -453.9344       2.1539   268.8
56.6500       -451.9755    -454.3241       2.3486   293.1
56.7000       -451.6955    -453.9123       2.2168   276.6
56.7500       -451.5033    -454.0154       2.5121   313.5
56.8000       -451.0273    -453.8741       2.8468   355.2
56.8500       -451.2581    -453.9363       2.6782   334.2
56.9000       -451.7154    -453.9741       2.2587   281.8
56.9500       -452.0090    -454.2123       2.2033   274.9
57.0000       -451.7870    -454.1933       2.4063   300.3
57.0500       -452.0888    -454.3967       2.3079   288.0
57.1000       -452.1653    -454.3809       2.2157   276.5
57.1500       -452.0584    -454.1373       2.0788   259.4
57.2000       -451.7937    -454.0881       2.2944   286.3
57.2500       -451.5735    -454.1806       2.6071   325.3
57.3000       -451.9367    -454.3440       2.4072   300.4
57.3500       -452.0138    -454.1762       2.1624   269.8
57.4000       -452.6374    -454.5607       1.9233   240.0
57.4500       -452.5310    -454.5472       2.0162   251.6
57.5000       -452.4977    -454.4465       1.9488   243.2
57.5500       -451.7763    -453.9883       2.2120   276.0
57.6000       -452.3562    -454.4549       2.0987   261.9
57.6500       -452.2376    -454.4013       2.1638   270.0
57.7000       -452.0953    -454.2046       2.1092   263.2
57.7500       -451.4328    -453.8572       2.4244   302.5
57.8000       -451.3976    -454.0990       2.7014   337.1
57.8500       -451.3419    -454.0472       2.7053   337.6
57.9000       -451.4109    -453.5785       2.1675   270.5
57.9500       -451.4616    -454.0945       2.6329   328.5
58.0000       -451.2546    -453.5068       2.2521   281.0
58.0500       -451.6811    -454.0711       2.3900   298.2
58.1000       -451.2768    -453.9844       2.7076   337.9
58.1500       -451.1675    -453.8591       2.6915   335.8
58.2000       -451.4732    -453.8892       2.4160   301.5
58.2500       -452.0463    -454.0882       2.0419   254.8
58.3000       -452.0633    -454.3148       2.2515   280.9
58.3500       -451.8964    -454.1871       2.2907   285.8
58.4000       -451.5983    -453.9269       2.3286   290.6
58.4500       -451.2612    -453.8260       2.5649   320.0
58.5000       -451.5835    -453.9029       2.3194   289.4
58.5500       -451.8581    -454.3696       2.5115   313.4
58.6000       -451.9213    -454.0903       2.1690   270.6
58.6500       -451.2485    -453.9349       2.6864   335.2
58.7000       -450.8848    -453.5626       2.6777   334.1
58.7500       -451.2433    -453.6672       2.4239   302.5
58.8000       -451.4734    -453.8252       2.3518   293.5
58.8500       -451.2805    -453.9651       2.6846   335.0
58.9000       -450.9907    -453.4288       2.4381   304.2
58.9500       -451.2965    -453.7971       2.5006   312.0
59.0000       -451.3870    -454.0118       2.6248   327.5
59.0500       -450.9536    -454.0780       3.1244   389.9
59.1000       -451.5755    -453.9798       2.4043   300.0
59.1500       -451.6562    -454.1660       2.5098   313.2
59.2000       -451.9494    -454.2081       2.2587   281.8
59.2500       -451.8608    -454.2282       2.3674   295.4
59.3000       -451.4415    -453.9163       2.4748   308.8
59.3500       -451.7416    -454.3001       2.5585   319.2
59.4000       -451.8134    -454.4103       2.5969   324.0
59.4500       -451.7753    -454.0932       2.3179   289.2
59.5000       -452.1009    -454.1348       2.0340   253.8
59.5500       -451.7831    -453.9447       2.1616   269.7
59.6000       -451.9274    -454.0673       2.1399   267.0
59.6500       -451.9269    -454.0254       2.0985   261.9
59.7000       -451.6271    -454.0097       2.3826   297.3
59.7500       -452.1167    -454.2571       2.1404   267.1
59.8000       -452.4283    -454.4297       2.0014   249.7
59.8500       -452.4085    -454.6861       2.2776   284.2
59.9000       -451.9769    -454.1357       2.1587   269.4
59.9500       -451.7916    -454.0781       2.2866   285.3
60.0000       -451.4639    -453.9574       2.4935   311.1
60.0500       -451.6221    -454.1844       2.5623   319.7
60.1000       -451.2273    -453.7390       2.5117   313.4
60.1500       -451.1779    -454.2324       3.0544   381.1
60.2000       -451.0907    -453.6512       2.5605   319.5
60.2500       -451.3670    -453.8735       2.5066   312.8
60.3000       -450.7943    -453.6836       2.8892   360.5
60.3500       -451.3000    -453.5302       2.2302   278.3
60.4000       -451.1849    -454.1364       2.9515   368.3
60.4500       -451.3937    -453.7655       2.3719   296.0
60.5000       -451.2421    -453.5809       2.3388   291.8
60.5500       -451.1730    -453.6320       2.4590   306.8
60.6000       -451.4928    -453.4734       1.9806   247.1
60.6500       -451.6418    -453.8399       2.1982   274.3
60.7000       -451.6742    -454.2751       2.6009   324.5
60.7500       -451.5137    -453.7339       2.2202   277.0
60.8000       -451.5052    -453.9535       2.4482   305.5
60.8500       -451.5717    -454.0258       2.4540   306.2
60.9000       -452.0352    -454.4177       2.3825   297.3
60.9500       -451.8105    -454.1204       2.3100   288.2
61.0000       -451.2776    -453.7063       2.4287   303.1
61.0500       -452.0635    -454.1840       2.1205   264.6
61.1000       -451.9051    -454.2127       2.3075   287.9
61.1500       -451.8305    -454.0242       2.1936   273.7
61.2000       -451.9093    -454.2334       2.3242   290.0
61.2500       -451.5821    -454.0999       2.5178   314.2
61.3000       -451.1949    -453.7840       2.5891   323.1
61.3500       -451.6849    -454.1536       2.4687   308.0
61.4000       -451.9785    -454.3564       2.3779   296.7
61.4500       -451.9722    -454.2117       2.2395   279.4
61.5000       -452.0653    -454.2341       2.1688   270.6
61.5500       -451.8145    -454.2261       2.4116   300.9
61.6000       -451.9441    -454.2344       2.2903   285.8
61.6500       -452.1102    -454.1381       2.0279   253.0
61.7000       -452.0559    -454.1685       2.1125   263.6
61.7500       -452.1887    -454.4488       2.2600   282.0
61.8000       -452.2349    -454.5345       2.2996   286.9
61.8500       -452.1261    -454.2014       2.0753   259.0
61.9000       -451.8185    -454.0229       2.2044   275.1
61.9500       -452.0875    -454.2551       2.1676   270.5
62.0000       -451.9758    -454.4041       2.4282   303.0
62.0500       -452.3270    -454.3693       2.0422   254.8
62.1000       -451.7374    -454.0727       2.3353   291.4
62.1500       -451.8777    -454.1977       2.3200   289.5
62.2000       -451.3751    -453.7294       2.3543   293.8
62.2500       -451.0650    -453.8805       2.8155   351.3
62.3000       -451.1398    -453.9171       2.7774   346.6
62.3500       -451.4957    -453.8559       2.3602   294.5
62.4000       -451.9445    -453.7601       1.8156   226.5
62.4500       -451.7040    -453.8682       2.1642   270.0
62.5000       -452.4179    -454.2913       1.8734   233.8
62.5500       -452.0246    -454.2565       2.2319   278.5
62.6000       -451.8606    -454.2096       2.3490   293.1
62.6500       -451.4984    -454.1377       2.6394   329.3
62.7000       -451.7253    -454.0039       2.2786   284.3
62.7500       -451.8533    -453.9634       2.1101   263.3
62.8000       -452.0100    -454.1741       2.1642   270.0
62.8500       -452.0611    -454.2954       2.2343   278.8
62.9000       -451.2973    -453.9863       2.6891   335.5
62.9500       -451.5941    -454.0515       2.4574   306.6
63.0000       -451.9021    -454.0306       2.1285   265.6
63.0500       -452.2579    -454.2236       1.9657   245.3
63.1000       -451.8690    -454.0927       2.2236   277.5
63.1500       -451.6346    -454.0557       2.4210   302.1
63.2000       -451.3135    -453.9175       2.6040   324.9
63.2500       -451.5954    -453.9558       2.3604   294.5
63.3000       -451.5410    -453.8694       2.3284   290.5
63.3500       -451.0183    -453.6599       2.6416   329.6
63.4000       -451.2178    -453.7291       2.5112   313.4
63.4500       -451.5200    -454.1260       2.6060   325.2
63.5000       -451.2536    -453.8443       2.5908   323.3
63.5500       -451.2473    -453.6141       2.3668   295.3
63.6000       -451.8992    -454.1305       2.2313   278.4
63.6500       -452.2821    -454.2829       2.0008   249.7
63.7000       -452.2994    -454.4504       2.1510   268.4
63.7500       -452.0530    -454.1358       2.0827   259.9
63.8000       -451.9555    -454.3190       2.3634   294.9
63.8500       -451.7516    -453.9042       2.1526   268.6
63.9000       -451.2333    -453.9394       2.7061   337.7
63.9500       -451.4346    -453.8053       2.3706   295.8
64.0000       -450.9651    -453.9399       2.9747   371.2
64.0500       -450.9387    -453.4749       2.5362   316.5
64.1000       -451.2901    -453.9681       2.6780   334.2
64.1500       -451.6998    -453.7241       2.0243   252.6
64.2000       -451.5750    -454.1372       2.5623   319.7
64.2500       -451.8277    -453.8800       2.0523   256.1
64.3000       -451.8021    -453.9187       2.1166   264.1
64.3500       -451.4684    -453.9623       2.4939   311.2
64.4000       -451.7997    -454.2817       2.4820   309.7
64.4500       -451.6665    -454.2705       2.6040   324.9
64.5000       -452.0715    -454.1862       2.1147   263.9
64.5500       -452.3443    -454.4233       2.0789   259.4
64.6000       -452.2415    -454.5664       2.3249   290.1
64.6500       -451.9248    -454.0998       2.1749   271.4
64.7000       -451.8477    -453.9064       2.0586   256.9
64.7500       -451.9451    -454.1804       2.2354   278.9
64.8000       -452.4242    -454.6201       2.1959   274.0
64.8500       -452.4780    -454.5118       2.0338   253.8
64.9000       -452.2373    -453.9483       1.7110   213.5
64.9500       -452.2031    -454.5584       2.3553   293.9
65.0000       -451.8176    -454.0207       2.2032   274.9
65.0500       -451.6994    -454.0163       2.3169   289.1
65.1000       -451.3982    -453.8576       2.4595   306.9
65.1500       -451.3863    -453.7397       2.3535   293.7
65.2000       -451.3699    -453.8277       2.4578   306.7
65.2500       -451.8322    -454.0237       2.1915   273.5
65.3000       -451.8551    -454.1486       2.2935   286.2
65.3500       -451.4045    -453.6336       2.2291   278.1
65.4000       -451.3261    -453.9716       2.6455   330.1
65.4500       -451.5461    -454.0153       2.4692   308.1
65.5000       -451.3396    -453.6054       2.2658   282.7
65.5500       -451.7265    -454.2894       2.5630   319.8
65.6000       -451.5112    -454.0097       2.4984   311.8
65.6500       -451.2751    -453.9588       2.6836   334.9
65.7000       -451.5400    -453.8425       2.3025   287.3
65.7500       -451.6193    -454.0248       2.4054   300.1
65.8000       -451.4073    -453.9726       2.5653   320.1
65.8500       -451.2884    -453.8374       2.5489   318.1
65.9000       -451.2816    -454.4813       3.1997   399.3
65.9500       -451.6509    -453.9480       2.2971   286.6
66.0000       -451.9244    -454.3779       2.4535   306.2
66.0500       -451.7057    -453.9736       2.2679   283.0
66.1000       -451.8663    -454.0761       2.2097   275.7
66.1500       -451.3325    -453.9910       2.6584   331.7
66.2000       -451.2655    -454.1920       2.9265   365.2
66.2500       -451.7240    -454.1471       2.4230   302.3
66.3000       -452.0349    -454.4402       2.4053   300.1
66.3500       -452.5868    -454.6212       2.0344   253.8
66.4000       -452.1350    -454.3318       2.1968   274.1
66.4500       -451.6853    -453.9017       2.2164   276.6
66.5000       -452.1076    -454.6726       2.5650   320.1
66.5500       -452.1924    -454.2540       2.0615   257.2
66.6000       -452.0355    -454.3344       2.2989   286.9
66.6500       -451.9376    -454.6037       2.6661   332.7
66.7000       -451.7052    -454.2332       2.5280   315.4
66.7500       -451.8526    -454.0651       2.2124   276.1
66.8000       -451.8860    -454.2681       2.3821   297.2
66.8500       -451.7450    -453.9856       2.2407   279.6
66.9000       -451.8730    -454.3957       2.5227   314.8
66.9500       -451.6635    -453.9709       2.3075   287.9
67.0000       -451.0884    -453.6484       2.5599   319.4
67.0500       -450.4579    -453.3519       2.8940   361.1
67.1000       -451.1189    -453.4931       2.3742   296.3
67.1500       -450.9895    -453.8857       2.8962   361.4
67.2000       -451.3523    -454.0218       2.6694   333.1
67.2500       -450.8626    -453.3291       2.4665   307.8
67.3000       -450.3251    -453.0884       2.7632   344.8
67.3500       -450.7505    -453.6500       2.8995   361.8
67.4000       -450.3698    -453.3111       2.9412   367.0
67.4500       -450.7752    -453.5986       2.8234   352.3
67.5000       -451.4103    -454.0010       2.5907   323.3
67.5500       -451.6737    -453.8161       2.1424   267.3
67.6000       -451.7188    -454.1238       2.4050   300.1
67.6500       -451.7380    -454.3159       2.5779   321.7
67.7000       -451.4167    -454.1406       2.7239   339.9
67.7500       -451.4969    -454.0851       2.5882   323.0
67.8000       -451.6601    -453.9916       2.3315   290.9
67.8500       -451.3592    -453.8504       2.4912   310.9
67.9000       -451.4460    -453.5997       2.1537   268.7
67.9500       -451.2905    -453.7231       2.4327   303.5
68.0000       -451.0610    -453.4906       2.4296   303.2
68.0500       -451.1562    -453.7989       2.6427   329.8
68.1000       -451.4526    -453.7726       2.3200   289.5
68.1500       -451.8779    -454.1815       2.3035   287.4
68.2000       -451.7802    -454.0925       2.3123   288.5
68.2500       -451.6967    -454.2264       2.5297   315.7
68.3000       -451.2249    -453.4287       2.2038   275.0
68.3500       -451.1568    -453.7019       2.5452   317.6
68.4000       -451.5169    -453.6778       2.1609   269.6
68.4500       -451.6373    -453.8941       2.2568   281.6
68.5000       -451.3601    -454.2147       2.8546   356.2
68.5500       -451.7145    -453.5294       1.8149   226.5
68.6000       -451.6405    -453.9312       2.2907   285.8
68.6500       -451.6962    -453.8090       2.1128   263.6
68.7000       -451.5497    -453.8206       2.2709   283.4
68.7500       -451.4525    -453.6116       2.1591   269.4
68.8000       -451.4226    -453.8435       2.4210   302.1
68.8500       -451.7932    -453.9504       2.1572   269.2
68.9000       -451.7370    -454.0836       2.3466   292.8
68.9500       -452.0099    -454.1830       2.1731   271.2
69.0000       -451.6661    -454.1132       2.4471   305.3
69.0500       -451.8564    -454.3354       2.4790   309.3
69.1000       -451.7270    -454.0514       2.3244   290.0
69.1500       -451.7149    -454.2852       2.5703   320.7
69.2000       -452.2863    -454.5691       2.2828   284.8
69.2500       -451.8110    -453.9702       2.1592   269.4
69.3000       -451.9552    -454.2412       2.2860   285.2
69.3500       -451.4365    -453.8275       2.3910   298.4
69.4000       -451.1874    -453.7557       2.5684   320.5
69.4500       -451.3152    -453.8791       2.5639   319.9
69.5000       -451.1126    -453.5532       2.4405   304.5
69.5500       -451.0141    -453.7610       2.7469   342.8
69.6000       -451.5200    -454.1037       2.5837   322.4
69.6500       -451.6550    -453.9190       2.2640   282.5
69.7000       -451.5485    -454.0733       2.5248   315.0
69.7500       -451.7598    -454.0470       2.2872   285.4
69.8000       -451.4078    -453.9321       2.5243   315.0
69.8500       -451.5234    -454.0117       2.4883   310.5
69.9000       -451.6122    -453.7365       2.1244   265.1
69.9500       -451.4848    -453.8666       2.3817   297.2
70.0000       -452.0647    -454.4628       2.3982   299.2
70.0500       -452.0906    -454.5042       2.4136   301.2
70.1000       -452.5205    -454.4774       1.9569   244.2
70.1500       -452.3037    -454.2821       1.9785   246.9
70.2000       -452.2434    -454.4170       2.1736   271.2
70.2500       -452.3616    -454.1528       1.7912   223.5
70.3000       -452.0591    -454.1062       2.0470   255.4
70.3500       -452.3378    -454.4255       2.0877   260.5
70.4000       -452.3676    -454.5753       2.2076   275.5
70.4500       -451.8571    -454.3041       2.4470   305.3
70.5000       -451.9410    -454.1068       2.1658   270.2
70.5500       -451.4921    -454.0288       2.5368   316.5
70.6000       -450.7453    -453.4174       2.6721   333.4
70.6500       -451.0393    -453.6694       2.6301   328.2
70.7000       -450.8389    -453.6151       2.7762   346.4
70.7500       -451.0865    -453.7862       2.6997   336.9
70.8000       -451.1149    -453.4916       2.3767   296.6
70.8500       -451.7253    -453.7836       2.0583   256.8
70.9000       -451.8142    -454.0121       2.1979   274.3
70.9500       -451.4691    -454.0938       2.6247   327.5
71.0000       -451.7700    -454.0486       2.2786   284.3
71.0500       -451.6678    -454.0165       2.3487   293.1
71.1000       -451.1491    -453.9770       2.8278   352.9
71.1500       -451.7121    -453.9325       2.2204   277.1
71.2000       -451.2987    -453.5363       2.2376   279.2
71.2500       -451.6499    -453.8581       2.2082   275.5
71.3000       -451.5378    -454.1449       2.6071   325.3
71.3500       -451.7888    -454.2025       2.4136   301.2
71.4000       -452.3548    -454.4202       2.0654   257.7
71.4500       -452.4312    -454.6211       2.1899   273.3
71.5000       -452.3250    -454.4397       2.1146   263.9
71.5500       -452.3000    -454.2556       1.9556   244.0
